DateTime,Date/Time,Year,Month,Day,Time,Temp (°C),Temp Flag,Dew Point Temp (°C),Dew Point Temp Flag,Rel Hum (%),Rel Hum Flag,Wind Dir (10s deg),Wind Dir Flag,Wind Spd (km/h),Wind Spd Flag,Visibility (km),Visibility Flag,Stn Press (kPa),Stn Press Flag,Hmdx,Hmdx Flag,Wind Chill,Wind Chill Flag,Weather
2009-11-01 00:00:00,2009-11-01 00:00,2009,11,1,00:00,-1.9,,-2.8,,94,,23.0,,7,,,,99.04,,,,-5.0,,
2009-11-01 01:00:00,2009-11-01 01:00,2009,11,1,01:00,-1.7,,-2.3,,96,,23.0,,7,,,,99.11,,,,-4.0,,
2009-11-01 02:00:00,2009-11-01 02:00,2009,11,1,02:00,-4.1,,-4.6,,96,,24.0,,6,,,,99.18,,,,-7.0,,
2009-11-01 03:00:00,2009-11-01 03:00,2009,11,1,03:00,-4.0,,-4.9,,93,,27.0,,4,,,,99.27,,,,-6.0,,
2009-11-01 04:00:00,2009-11-01 04:00,2009,11,1,04:00,-4.0,,-4.6,,96,,28.0,,6,,,,99.31,,,,-7.0,,
2009-11-01 05:00:00,2009-11-01 05:00,2009,11,1,05:00,-4.7,,-5.5,,94,,30.0,,6,,,,99.34,,,,-7.0,,
2009-11-01 06:00:00,2009-11-01 06:00,2009,11,1,06:00,-3.1,,-3.6,,96,,18.0,,4,,,,99.39,,,,-5.0,,
2009-11-01 07:00:00,2009-11-01 07:00,2009,11,1,07:00,-4.7,,-5.3,,96,,28.0,,4,,,,99.42,,,,-6.0,,
2009-11-01 08:00:00,2009-11-01 08:00,2009,11,1,08:00,-5.2,,-6.1,,93,,33.0,,2,,,,99.46,,,,-6.0,,
2009-11-01 09:00:00,2009-11-01 09:00,2009,11,1,09:00,-1.9,,-2.7,,94,,26.0,,4,,,,99.54,,,,-3.0,,
2009-11-01 10:00:00,2009-11-01 10:00,2009,11,1,10:00,-0.3,,-1.4,,92,,34.0,,4,,,,99.55,,,,-2.0,,
2009-11-01 11:00:00,2009-11-01 11:00,2009,11,1,11:00,2.1,,-0.2,,85,,8.0,,4,,,,99.52,,,,,,
2009-11-01 12:00:00,2009-11-01 12:00,2009,11,1,12:00,4.4,,1.1,,79,,13.0,,11,,,,99.51,,,,,,
2009-11-01 13:00:00,2009-11-01 13:00,2009,11,1,13:00,4.6,,1.5,,80,,12.0,,11,,,,99.44,,,,,,
2009-11-01 14:00:00,2009-11-01 14:00,2009,11,1,14:00,5.1,,1.3,,76,,13.0,,17,,,,99.39,,,,,,
2009-11-01 15:00:00,2009-11-01 15:00,2009,11,1,15:00,5.3,,1.6,,77,,13.0,,13,,,,99.34,,,,,,
2009-11-01 16:00:00,2009-11-01 16:00,2009,11,1,16:00,4.9,,1.6,,79,,15.0,,13,,,,99.31,,,,,,
2009-11-01 17:00:00,2009-11-01 17:00,2009,11,1,17:00,4.5,,1.0,,78,,15.0,,17,,,,99.24,,,,,,
2009-11-01 18:00:00,2009-11-01 18:00,2009,11,1,18:00,4.4,,1.5,,81,,13.0,,19,,,,99.18,,,,,,
2009-11-01 19:00:00,2009-11-01 19:00,2009,11,1,19:00,4.5,,2.3,,86,,14.0,,9,,,,99.15,,,,,,
2009-11-01 20:00:00,2009-11-01 20:00,2009,11,1,20:00,4.2,,2.0,,86,,17.0,,11,,,,99.17,,,,,,
2009-11-01 21:00:00,2009-11-01 21:00,2009,11,1,21:00,3.6,,2.4,,92,,15.0,,4,,,,99.16,,,,,,
2009-11-01 22:00:00,2009-11-01 22:00,2009,11,1,22:00,3.7,,2.4,,91,,14.0,,4,,,,99.1,,,,,,
2009-11-01 23:00:00,2009-11-01 23:00,2009,11,1,23:00,3.4,,2.6,,94,,36.0,,7,,,,99.01,,,,,,
2009-11-02 00:00:00,2009-11-02 00:00,2009,11,2,00:00,3.3,,2.6,,95,,32.0,,4,,,,98.96,,,,,,
2009-11-02 01:00:00,2009-11-02 01:00,2009,11,2,01:00,3.1,,2.4,,95,,20.0,,4,,,,98.95,,,,,,
2009-11-02 02:00:00,2009-11-02 02:00,2009,11,2,02:00,2.9,,2.3,,96,,27.0,,4,,,,98.94,,,,,,
2009-11-02 03:00:00,2009-11-02 03:00,2009,11,2,03:00,3.0,,2.4,,96,,27.0,,6,,,,98.93,,,,,,
2009-11-02 04:00:00,2009-11-02 04:00,2009,11,2,04:00,3.0,,2.4,,96,,24.0,,7,,,,98.93,,,,,,
2009-11-02 05:00:00,2009-11-02 05:00,2009,11,2,05:00,2.2,,1.6,,96,,27.0,,4,,,,98.96,,,,,,
