DateTime,Date/Time,Year,Month,Day,Time,Temp (°C),Temp Flag,Dew Point Temp (°C),Dew Point Temp Flag,Rel Hum (%),Rel Hum Flag,Wind Dir (10s deg),Wind Dir Flag,Wind Spd (km/h),Wind Spd Flag,Visibility (km),Visibility Flag,Stn Press (kPa),Stn Press Flag,Hmdx,Hmdx Flag,Wind Chill,Wind Chill Flag,Weather
2008-09-01 00:00:00,2008-09-01 00:00,2008,9,1,00:00,16.7,,14.0,,84.0,,8.0,,7,,,,99.14,,,,,,
2008-09-01 01:00:00,2008-09-01 01:00,2008,9,1,01:00,15.7,,13.9,,89.0,,4.0,,4,,,,99.13,,,,,,
2008-09-01 02:00:00,2008-09-01 02:00,2008,9,1,02:00,15.6,,13.9,,90.0,,2.0,,7,,,,99.16,,,,,,
2008-09-01 03:00:00,2008-09-01 03:00,2008,9,1,03:00,15.3,,13.5,,89.0,,36.0,,6,,,,99.17,,,,,,
2008-09-01 04:00:00,2008-09-01 04:00,2008,9,1,04:00,15.2,,13.8,,91.0,,36.0,,7,,,,99.2,,,,,,
2008-09-01 05:00:00,2008-09-01 05:00,2008,9,1,05:00,14.0,,12.7,,92.0,,3.0,,4,,,,99.21,,,,,,
2008-09-01 06:00:00,2008-09-01 06:00,2008,9,1,06:00,13.4,,12.8,,96.0,,3.0,,4,,,,99.24,,,,,,
2008-09-01 07:00:00,2008-09-01 07:00,2008,9,1,07:00,12.6,,12.0,,96.0,,1.0,,4,,,,99.23,,,,,,
2008-09-01 08:00:00,2008-09-01 08:00,2008,9,1,08:00,18.8,,15.8,,83.0,,8.0,,4,,,,99.23,,,,,,
2008-09-01 09:00:00,2008-09-01 09:00,2008,9,1,09:00,22.2,,16.3,,69.0,,19.0,,15,,,,99.21,,27.0,,,,
2008-09-01 10:00:00,2008-09-01 10:00,2008,9,1,10:00,24.1,,16.5,,63.0,,20.0,,13,,,,99.16,,29.0,,,,
2008-09-01 11:00:00,2008-09-01 11:00,2008,9,1,11:00,25.4,,17.4,,61.0,,19.0,,13,,,,99.14,,31.0,,,,
