DateTime,Date/Time,Year,Month,Day,Time,Temp (°C),Temp Flag,Dew Point Temp (°C),Dew Point Temp Flag,Rel Hum (%),Rel Hum Flag,Wind Dir (10s deg),Wind Dir Flag,Wind Spd (km/h),Wind Spd Flag,Visibility (km),Visibility Flag,Stn Press (kPa),Stn Press Flag,Hmdx,Hmdx Flag,Wind Chill,Wind Chill Flag,Weather
2009-10-01 00:00:00,2009-10-01 00:00,2009,10,1,00:00,-3.3,,-4.1,,94.0,,25.0,,6.0,,,,99.79,,,,-6.0,,
2009-10-01 01:00:00,2009-10-01 01:00,2009,10,1,01:00,-3.1,,-3.7,,96.0,,24.0,,7.0,,,,99.8,,,,-6.0,,
2009-10-01 02:00:00,2009-10-01 02:00,2009,10,1,02:00,-4.2,,-4.9,,95.0,,23.0,,6.0,,,,99.77,,,,-7.0,,
2009-10-01 03:00:00,2009-10-01 03:00,2009,10,1,03:00,-3.2,,-3.8,,96.0,,25.0,,6.0,,,,99.73,,,,-6.0,,
2009-10-01 04:00:00,2009-10-01 04:00,2009,10,1,04:00,-5.0,,-5.8,,94.0,,25.0,,6.0,,,,99.68,,,,-8.0,,
2009-10-01 05:00:00,2009-10-01 05:00,2009,10,1,05:00,-4.9,,-5.7,,94.0,,24.0,,6.0,,,,99.63,,,,-8.0,,
2009-10-01 06:00:00,2009-10-01 06:00,2009,10,1,06:00,-5.2,,-5.9,,95.0,,25.0,,6.0,,,,99.61,,,,-8.0,,
2009-10-01 07:00:00,2009-10-01 07:00,2009,10,1,07:00,-5.3,,-6.0,,95.0,,23.0,,7.0,,,,99.56,,,,-9.0,,
2009-10-01 08:00:00,2009-10-01 08:00,2009,10,1,08:00,-1.9,,-2.5,,96.0,,26.0,,6.0,,,,99.74,,,,-4.0,,
2009-10-01 09:00:00,2009-10-01 09:00,2009,10,1,09:00,0.4,,-0.6,,93.0,,26.0,,2.0,,,,99.67,,,,,,
2009-10-01 10:00:00,2009-10-01 10:00,2009,10,1,10:00,6.0,,2.9,,80.0,,7.0,,4.0,,,,99.61,,,,,,
2009-10-01 11:00:00,2009-10-01 11:00,2009,10,1,11:00,8.7,,2.6,,65.0,,9.0,,15.0,,,,99.56,,,,,,
2009-10-01 12:00:00,2009-10-01 12:00,2009,10,1,12:00,9.9,,2.7,,61.0,,12.0,,15.0,,,,99.49,,,,,,
2009-10-01 13:00:00,2009-10-01 13:00,2009,10,1,13:00,9.5,,2.5,,62.0,,9.0,,20.0,,,,99.39,,,,,,
2009-10-01 14:00:00,2009-10-01 14:00,2009,10,1,14:00,9.6,,2.1,,59.0,,10.0,,24.0,,,,99.31,,,,,,
2009-10-01 15:00:00,2009-10-01 15:00,2009,10,1,15:00,9.0,,1.8,,61.0,,9.0,,20.0,,,,99.29,,,,,,
2009-10-01 16:00:00,2009-10-01 16:00,2009,10,1,16:00,8.8,,2.3,,64.0,,12.0,,19.0,,,,99.25,,,,,,
2009-10-01 17:00:00,2009-10-01 17:00,2009,10,1,17:00,8.2,,1.6,,63.0,,9.0,,19.0,,,,99.19,,,,,,
2009-10-01 18:00:00,2009-10-01 18:00,2009,10,1,18:00,7.5,,1.7,,67.0,,9.0,,20.0,,,,99.08,,,,,,
2009-10-01 19:00:00,2009-10-01 19:00,2009,10,1,19:00,6.3,,3.5,,82.0,,10.0,,22.0,,,,99.09,,,,,,
2009-10-01 20:00:00,2009-10-01 20:00,2009,10,1,20:00,6.9,,3.3,,78.0,,10.0,,22.0,,,,99.12,,,,,,
2009-10-01 21:00:00,2009-10-01 21:00,2009,10,1,21:00,7.5,,2.9,,73.0,,9.0,,24.0,,,,99.03,,,,,,
2009-10-01 22:00:00,2009-10-01 22:00,2009,10,1,22:00,7.5,,2.5,,71.0,,10.0,,32.0,,,,99.02,,,,,,
2009-10-01 23:00:00,2009-10-01 23:00,2009,10,1,23:00,7.8,,2.8,,71.0,,9.0,,30.0,,,,98.99,,,,,,
2009-10-02 00:00:00,2009-10-02 00:00,2009,10,2,00:00,7.5,,3.0,,73.0,,10.0,,30.0,,,,98.97,,,,,,
2009-10-02 01:00:00,2009-10-02 01:00,2009,10,2,01:00,6.8,,4.1,,83.0,,9.0,,22.0,,,,98.92,,,,,,
2009-10-02 02:00:00,2009-10-02 02:00,2009,10,2,02:00,6.1,,4.3,,88.0,,8.0,,32.0,,,,98.81,,,,,,
2009-10-02 03:00:00,2009-10-02 03:00,2009,10,2,03:00,5.7,,4.5,,92.0,,7.0,,26.0,,,,98.72,,,,,,
2009-10-02 04:00:00,2009-10-02 04:00,2009,10,2,04:00,6.0,,4.7,,91.0,,8.0,,33.0,,,,98.65,,,,,,
2009-10-02 05:00:00,2009-10-02 05:00,2009,10,2,05:00,5.7,,4.4,,91.0,,8.0,,26.0,,,,98.63,,,,,,
2009-10-02 06:00:00,2009-10-02 06:00,2009,10,2,06:00,6.2,,4.0,,86.0,,9.0,,32.0,,,,98.6,,,,,,
2009-10-02 07:00:00,2009-10-02 07:00,2009,10,2,07:00,6.4,,4.2,,86.0,,8.0,,32.0,,,,98.57,,,,,,
2009-10-02 08:00:00,2009-10-02 08:00,2009,10,2,08:00,6.9,,4.3,,83.0,,8.0,,30.0,,,,98.54,,,,,,
2009-10-02 09:00:00,2009-10-02 09:00,2009,10,2,09:00,5.7,,4.5,,92.0,,6.0,,33.0,,,,98.53,,,,,,
2009-10-02 10:00:00,2009-10-02 10:00,2009,10,2,10:00,5.6,,4.5,,93.0,,6.0,,35.0,,,,98.53,,,,,,
2009-10-02 11:00:00,2009-10-02 11:00,2009,10,2,11:00,5.8,,4.8,,93.0,,6.0,,35.0,,,,98.55,,,,,,
2009-10-02 12:00:00,2009-10-02 12:00,2009,10,2,12:00,6.2,,5.0,,92.0,,6.0,,35.0,,,,98.54,,,,,,
2009-10-02 13:00:00,2009-10-02 13:00,2009,10,2,13:00,6.5,,5.1,,91.0,,5.0,,32.0,,,,98.5,,,,,,
2009-10-02 14:00:00,2009-10-02 14:00,2009,10,2,14:00,6.7,,5.0,,89.0,,5.0,,30.0,,,,98.48,,,,,,
2009-10-02 15:00:00,2009-10-02 15:00,2009,10,2,15:00,7.6,,5.1,,84.0,,6.0,,26.0,,,,98.46,,,,,,
2009-10-02 16:00:00,2009-10-02 16:00,2009,10,2,16:00,8.1,,4.8,,80.0,,5.0,,22.0,,,,98.42,,,,,,
2009-10-02 17:00:00,2009-10-02 17:00,2009,10,2,17:00,8.0,,5.0,,81.0,,2.0,,15.0,,,,98.42,,,,,,
2009-10-02 18:00:00,2009-10-02 18:00,2009,10,2,18:00,8.2,,4.7,,79.0,,4.0,,19.0,,,,98.44,,,,,,
2009-10-02 19:00:00,2009-10-02 19:00,2009,10,2,19:00,7.2,,3.8,,79.0,,4.0,,19.0,,,,98.47,,,,,,
2009-10-02 20:00:00,2009-10-02 20:00,2009,10,2,20:00,7.2,,3.7,,78.0,,3.0,,17.0,,,,98.49,,,,,,
2009-10-02 21:00:00,2009-10-02 21:00,2009,10,2,21:00,7.3,,3.8,,78.0,,4.0,,22.0,,,,98.51,,,,,,
2009-10-02 22:00:00,2009-10-02 22:00,2009,10,2,22:00,7.3,,4.0,,80.0,,4.0,,24.0,,,,98.49,,,,,,
2009-10-02 23:00:00,2009-10-02 23:00,2009,10,2,23:00,7.3,,4.0,,80.0,,4.0,,19.0,,,,98.48,,,,,,
2009-10-03 00:00:00,2009-10-03 00:00,2009,10,3,00:00,7.1,,3.9,,80.0,,3.0,,19.0,,,,98.46,,,,,,
2009-10-03 01:00:00,2009-10-03 01:00,2009,10,3,01:00,6.8,,3.7,,81.0,,2.0,,17.0,,,,98.44,,,,,,
2009-10-03 02:00:00,2009-10-03 02:00,2009,10,3,02:00,6.2,,4.3,,88.0,,3.0,,13.0,,,,98.41,,,,,,
2009-10-03 03:00:00,2009-10-03 03:00,2009,10,3,03:00,6.3,,4.5,,88.0,,3.0,,15.0,,,,98.37,,,,,,
2009-10-03 04:00:00,2009-10-03 04:00,2009,10,3,04:00,6.3,,4.8,,90.0,,3.0,,13.0,,,,98.36,,,,,,
2009-10-03 05:00:00,2009-10-03 05:00,2009,10,3,05:00,6.5,,4.8,,89.0,,3.0,,13.0,,,,98.35,,,,,,
2009-10-03 06:00:00,2009-10-03 06:00,2009,10,3,06:00,6.5,,5.0,,90.0,,4.0,,11.0,,,,98.36,,,,,,
2009-10-03 07:00:00,2009-10-03 07:00,2009,10,3,07:00,6.7,,5.2,,90.0,,2.0,,17.0,,,,98.35,,,,,,
2009-10-03 08:00:00,2009-10-03 08:00,2009,10,3,08:00,7.1,,5.5,,90.0,,3.0,,17.0,,,,98.34,,,,,,
2009-10-03 09:00:00,2009-10-03 09:00,2009,10,3,09:00,7.6,,5.8,,88.0,,2.0,,19.0,,,,98.33,,,,,,
2009-10-03 10:00:00,2009-10-03 10:00,2009,10,3,10:00,8.4,,6.3,,87.0,,1.0,,19.0,,,,98.33,,,,,,
2009-10-03 11:00:00,2009-10-03 11:00,2009,10,3,11:00,8.7,,6.5,,86.0,,3.0,,22.0,,,,98.31,,,,,,
2009-10-03 12:00:00,2009-10-03 12:00,2009,10,3,12:00,9.1,,6.7,,85.0,,2.0,,19.0,,,,98.31,,,,,,
2009-10-03 13:00:00,2009-10-03 13:00,2009,10,3,13:00,9.2,,6.5,,83.0,,2.0,,15.0,,,,98.3,,,,,,
2009-10-03 14:00:00,2009-10-03 14:00,2009,10,3,14:00,9.3,,6.6,,83.0,,3.0,,15.0,,,,98.3,,,,,,
2009-10-03 15:00:00,2009-10-03 15:00,2009,10,3,15:00,9.5,,6.5,,82.0,,2.0,,13.0,,,,98.31,,,,,,
2009-10-03 16:00:00,2009-10-03 16:00,2009,10,3,16:00,9.2,,6.8,,85.0,,1.0,,11.0,,,,98.34,,,,,,
2009-10-03 17:00:00,2009-10-03 17:00,2009,10,3,17:00,9.0,,7.1,,88.0,,1.0,,9.0,,,,98.39,,,,,,
2009-10-03 18:00:00,2009-10-03 18:00,2009,10,3,18:00,8.5,,6.9,,90.0,,2.0,,11.0,,,,98.41,,,,,,
2009-10-03 19:00:00,2009-10-03 19:00,2009,10,3,19:00,8.3,,6.7,,90.0,,4.0,,9.0,,,,98.46,,,,,,
2009-10-03 20:00:00,2009-10-03 20:00,2009,10,3,20:00,8.1,,6.5,,90.0,,2.0,,7.0,,,,98.47,,,,,,
2009-10-03 21:00:00,2009-10-03 21:00,2009,10,3,21:00,8.2,,6.2,,87.0,,1.0,,11.0,,,,98.47,,,,,,
2009-10-03 22:00:00,2009-10-03 22:00,2009,10,3,22:00,8.2,,6.1,,87.0,,2.0,,15.0,,,,98.49,,,,,,
2009-10-03 23:00:00,2009-10-03 23:00,2009,10,3,23:00,8.1,,6.2,,88.0,,34.0,,6.0,,,,98.52,,,,,,
2009-10-04 00:00:00,2009-10-04 00:00,2009,10,4,00:00,7.6,,6.4,,92.0,,26.0,,6.0,,,,98.52,,,,,,
2009-10-04 01:00:00,2009-10-04 01:00,2009,10,4,01:00,7.7,,6.4,,91.0,,29.0,,6.0,,,,98.54,,,,,,
2009-10-04 02:00:00,2009-10-04 02:00,2009,10,4,02:00,7.5,,6.0,,90.0,,32.0,,9.0,,,,98.55,,,,,,
2009-10-04 03:00:00,2009-10-04 03:00,2009,10,4,03:00,7.1,,5.9,,92.0,,29.0,,7.0,,,,98.56,,,,,,
2009-10-04 04:00:00,2009-10-04 04:00,2009,10,4,04:00,6.8,,5.8,,93.0,,27.0,,7.0,,,,98.58,,,,,,
2009-10-04 05:00:00,2009-10-04 05:00,2009,10,4,05:00,7.0,,5.8,,92.0,,29.0,,9.0,,,,98.59,,,,,,
