DateTime,Date/Time,Year,Month,Day,Time,Temp (°C),Temp Flag,Dew Point Temp (°C),Dew Point Temp Flag,Rel Hum (%),Rel Hum Flag,Wind Dir (10s deg),Wind Dir Flag,Wind Spd (km/h),Wind Spd Flag,Visibility (km),Visibility Flag,Stn Press (kPa),Stn Press Flag,Hmdx,Hmdx Flag,Wind Chill,Wind Chill Flag,Weather
2014-01-01 00:00:00,2014-01-01 00:00,2014,1,1,00:00,-9.9,,-15.3,,65,,27.0,,21.0,,24.1,,100.25,,,,-18.0,,
2014-01-01 01:00:00,2014-01-01 01:00,2014,1,1,01:00,-10.1,,-16.3,,61,,27.0,,25.0,,24.1,,100.32,,,,-19.0,,Mainly Clear
2014-01-01 02:00:00,2014-01-01 02:00,2014,1,1,02:00,-10.6,,-16.0,,65,,27.0,,22.0,,24.1,,100.38,,,,-19.0,,
2014-01-01 03:00:00,2014-01-01 03:00,2014,1,1,03:00,-11.3,,-15.9,,69,,24.0,,17.0,,24.1,,100.42,,,,-19.0,,
2014-01-01 04:00:00,2014-01-01 04:00,2014,1,1,04:00,-11.3,,-15.6,,71,,25.0,,18.0,,24.1,,100.45,,,,-19.0,,Mainly Clear
2014-01-01 05:00:00,2014-01-01 05:00,2014,1,1,05:00,-11.4,,-15.3,,73,,25.0,,18.0,,24.1,,100.45,,,,-19.0,,
2014-01-01 06:00:00,2014-01-01 06:00,2014,1,1,06:00,-11.6,,-15.2,,75,,26.0,,15.0,,24.1,,100.48,,,,-19.0,,
2014-01-01 07:00:00,2014-01-01 07:00,2014,1,1,07:00,-11.3,,-14.9,,75,,23.0,,15.0,,24.1,,100.51,,,,-18.0,,Mostly Cloudy
2014-01-01 08:00:00,2014-01-01 08:00,2014,1,1,08:00,-11.9,,-15.6,,74,,23.0,,16.0,,24.1,,100.58,,,,-19.0,,
2014-01-01 09:00:00,2014-01-01 09:00,2014,1,1,09:00,-10.9,,-15.0,,72,,24.0,,15.0,,24.1,,100.7,,,,-18.0,,
2014-01-01 10:00:00,2014-01-01 10:00,2014,1,1,10:00,-10.2,,-14.5,,71,,3.0,,5.0,,24.1,,100.76,,,,-13.0,,Cloudy
2014-01-01 11:00:00,2014-01-01 11:00,2014,1,1,11:00,-10.7,,-14.7,,73,,1.0,,21.0,,24.1,,100.84,,,,-19.0,,
2014-01-01 12:00:00,2014-01-01 12:00,2014,1,1,12:00,-11.5,,-16.3,,68,,1.0,,20.0,,24.1,,100.82,,,,-20.0,,
2014-01-01 13:00:00,2014-01-01 13:00,2014,1,1,13:00,-12.3,,-17.6,,65,,36.0,,21.0,,24.1,,100.79,,,,-21.0,,Cloudy
2014-01-01 14:00:00,2014-01-01 14:00,2014,1,1,14:00,-12.5,,-18.2,,63,,1.0,,21.0,,24.1,,100.78,,,,-21.0,,
2014-01-01 15:00:00,2014-01-01 15:00,2014,1,1,15:00,-12.8,,-18.7,,62,,2.0,,18.0,,24.1,,100.77,,,,-21.0,,
2014-01-01 16:00:00,2014-01-01 16:00,2014,1,1,16:00,-13.2,,-19.4,,60,,1.0,,25.0,,24.1,,100.74,,,,-23.0,,Mostly Cloudy
2014-01-01 17:00:00,2014-01-01 17:00,2014,1,1,17:00,-14.0,,-20.8,,57,,1.0,,22.0,,24.1,,100.78,,,,-23.0,,
2014-01-01 18:00:00,2014-01-01 18:00,2014,1,1,18:00,-14.6,,-21.4,,57,,1.0,,20.0,,24.1,,100.81,,,,-24.0,,
2014-01-01 19:00:00,2014-01-01 19:00,2014,1,1,19:00,-14.5,,-20.9,,59,,1.0,,14.0,,24.1,,100.81,,,,-22.0,,Mostly Cloudy
2014-01-01 20:00:00,2014-01-01 20:00,2014,1,1,20:00,-14.4,,-21.2,,57,,1.0,,21.0,,24.1,,100.81,,,,-24.0,,
2014-01-01 21:00:00,2014-01-01 21:00,2014,1,1,21:00,-14.5,,-21.3,,57,,1.0,,18.0,,24.1,,100.76,,,,-23.0,,
2014-01-01 22:00:00,2014-01-01 22:00,2014,1,1,22:00,-14.9,,-22.9,,51,,2.0,,25.0,,24.1,,100.72,,,,-25.0,,Cloudy
2014-01-01 23:00:00,2014-01-01 23:00,2014,1,1,23:00,-14.9,,-24.4,,45,,1.0,,26.0,,24.1,,100.69,,,,-25.0,,
2014-01-02 00:00:00,2014-01-02 00:00,2014,1,2,00:00,-15.2,,-25.4,,42,,2.0,,27.0,,24.1,,100.68,,,,-26.0,,
2014-01-02 01:00:00,2014-01-02 01:00,2014,1,2,01:00,-15.2,,-24.2,,47,,2.0,,21.0,,24.1,,100.6,,,,-25.0,,Cloudy
2014-01-02 02:00:00,2014-01-02 02:00,2014,1,2,02:00,-15.7,,-23.5,,52,,2.0,,21.0,,24.1,,100.55,,,,-25.0,,
2014-01-02 03:00:00,2014-01-02 03:00,2014,1,2,03:00,-16.0,,-22.5,,58,,2.0,,24.0,,24.1,,100.52,,,,-26.0,,
2014-01-02 04:00:00,2014-01-02 04:00,2014,1,2,04:00,-16.4,,-22.7,,59,,2.0,,21.0,,24.1,,100.47,,,,-26.0,,Cloudy
2014-01-02 05:00:00,2014-01-02 05:00,2014,1,2,05:00,-16.5,,-21.5,,66,,3.0,,20.0,,12.9,,100.41,,,,-26.0,,Snow
2014-01-02 06:00:00,2014-01-02 06:00,2014,1,2,06:00,-16.5,,-20.4,,72,,2.0,,19.0,,6.4,,100.37,,,,-26.0,,Snow
2014-01-02 07:00:00,2014-01-02 07:00,2014,1,2,07:00,-17.1,,-20.9,,73,,2.0,,24.0,,4.8,,100.34,,,,-28.0,,"Snow,Blowing Snow"
2014-01-02 08:00:00,2014-01-02 08:00,2014,1,2,08:00,-17.6,,-21.3,,73,,2.0,,24.0,,6.4,,100.3,,,,-28.0,,"Snow,Blowing Snow"
2014-01-02 09:00:00,2014-01-02 09:00,2014,1,2,09:00,-18.5,,-22.9,,69,,1.0,,30.0,,8.1,,100.25,,,,-31.0,,"Snow,Blowing Snow"
2014-01-02 10:00:00,2014-01-02 10:00,2014,1,2,10:00,-18.4,,-23.1,,67,,2.0,,26.0,,12.9,,100.21,,,,-30.0,,"Snow,Blowing Snow"
2014-01-02 11:00:00,2014-01-02 11:00,2014,1,2,11:00,-17.9,,-23.7,,61,,2.0,,23.0,,24.1,,100.18,,,,-29.0,,
2014-01-02 12:00:00,2014-01-02 12:00,2014,1,2,12:00,-18.0,,-23.8,,61,,1.0,,22.0,,24.1,,100.07,,,,-28.0,,
2014-01-02 13:00:00,2014-01-02 13:00,2014,1,2,13:00,-17.9,,-23.9,,60,,1.0,,28.0,,16.1,,99.92,,,,-29.0,,Blowing Snow
2014-01-02 14:00:00,2014-01-02 14:00,2014,1,2,14:00,-18.2,,-23.1,,66,,35.0,,30.0,,4.8,,99.85,,,,-30.0,,"Snow,Blowing Snow"
2014-01-02 15:00:00,2014-01-02 15:00,2014,1,2,15:00,-18.3,,-22.7,,69,,36.0,,31.0,,3.2,,99.83,,,,-31.0,,"Snow,Blowing Snow"
2014-01-02 16:00:00,2014-01-02 16:00,2014,1,2,16:00,-18.7,,-22.7,,71,,36.0,,32.0,,6.4,,99.82,,,,-31.0,,"Snow,Blowing Snow"
2014-01-02 17:00:00,2014-01-02 17:00,2014,1,2,17:00,-18.9,,-22.8,,72,,1.0,,35.0,,6.4,,99.78,,,,-32.0,,"Snow,Blowing Snow"
2014-01-02 18:00:00,2014-01-02 18:00,2014,1,2,18:00,-18.4,,-23.5,,65,,36.0,,29.0,,16.1,,99.82,,,,-30.0,,Blowing Snow
2014-01-02 19:00:00,2014-01-02 19:00,2014,1,2,19:00,-18.0,,-22.4,,69,,36.0,,30.0,,8.1,,99.87,,,,-30.0,,Blowing Snow
