DateTime,Date/Time,Year,Month,Day,Time,Temp (°C),Temp Flag,Dew Point Temp (°C),Dew Point Temp Flag,Rel Hum (%),Rel Hum Flag,Wind Dir (10s deg),Wind Dir Flag,Wind Spd (km/h),Wind Spd Flag,Visibility (km),Visibility Flag,Stn Press (kPa),Stn Press Flag,Hmdx,Hmdx Flag,Wind Chill,Wind Chill Flag,Weather
2014-02-01 00:00:00,2014-02-01 00:00,2014,2,1,00:00,-3.8,,-6.6,,81.0,,24.0,,4.0,,24.1,,99.97,,,,-5.0,,
2014-02-01 01:00:00,2014-02-01 01:00,2014,2,1,01:00,-3.7,,-6.7,,80.0,,22.0,,7.0,,24.1,,100.01,,,,-7.0,,Cloudy
2014-02-01 02:00:00,2014-02-01 02:00,2014,2,1,02:00,-2.7,,-4.7,,86.0,,24.0,,8.0,,16.1,,99.99,,,,-6.0,,
2014-02-01 03:00:00,2014-02-01 03:00,2014,2,1,03:00,-3.2,,-5.1,,87.0,,33.0,,11.0,,16.1,,100.05,,,,-7.0,,
2014-02-01 04:00:00,2014-02-01 04:00,2014,2,1,04:00,-3.2,,-5.1,,87.0,,3.0,,5.0,,16.1,,100.01,,,,-5.0,,Cloudy
2014-02-01 05:00:00,2014-02-01 05:00,2014,2,1,05:00,-2.7,,-4.9,,85.0,,7.0,,3.0,,16.1,,100.05,,,,-4.0,,
2014-02-01 06:00:00,2014-02-01 06:00,2014,2,1,06:00,-2.7,,-4.7,,86.0,,10.0,,4.0,,9.7,,100.04,,,,-4.0,,Snow
2014-02-01 07:00:00,2014-02-01 07:00,2014,2,1,07:00,-2.1,,-4.0,,87.0,,15.0,,5.0,,9.7,,99.99,,,,-4.0,,Snow
2014-02-01 08:00:00,2014-02-01 08:00,2014,2,1,08:00,-1.8,,-3.1,,91.0,,13.0,,6.0,,2.4,,99.96,,,,-4.0,,Snow
2014-02-01 09:00:00,2014-02-01 09:00,2014,2,1,09:00,-1.3,,-2.3,,93.0,,14.0,,6.0,,2.4,,99.94,,,,-4.0,,Snow
2014-02-01 10:00:00,2014-02-01 10:00,2014,2,1,10:00,-0.9,,-1.9,,93.0,,17.0,,6.0,,2.4,,99.92,,,,-3.0,,Snow
2014-02-01 11:00:00,2014-02-01 11:00,2014,2,1,11:00,-0.6,,-1.6,,93.0,,15.0,,15.0,,1.2,,99.78,,,,-5.0,,"Snow,Fog"
2014-02-01 12:00:00,2014-02-01 12:00,2014,2,1,12:00,-0.6,,-1.6,,93.0,,13.0,,12.0,,1.2,,99.69,,,,-5.0,,"Snow,Fog"
2014-02-01 13:00:00,2014-02-01 13:00,2014,2,1,13:00,-0.5,,-1.4,,94.0,,10.0,,10.0,,0.6,,99.51,,,,-4.0,,Snow
2014-02-01 14:00:00,2014-02-01 14:00,2014,2,1,14:00,-0.2,,-0.9,,95.0,,10.0,,12.0,,0.4,,99.35,,,,-4.0,,Moderate Snow
2014-02-01 15:00:00,2014-02-01 15:00,2014,2,1,15:00,-0.1,,-0.8,,95.0,,13.0,,17.0,,0.6,,99.15,,,,-5.0,,Moderate Snow
2014-02-01 16:00:00,2014-02-01 16:00,2014,2,1,16:00,-0.1,,-0.7,,96.0,,12.0,,15.0,,1.0,,99.03,,,,-5.0,,Snow
2014-02-01 17:00:00,2014-02-01 17:00,2014,2,1,17:00,0.0,,-0.6,,96.0,,13.0,,10.0,,0.6,,99.02,,,,-3.0,,Snow
2014-02-01 18:00:00,2014-02-01 18:00,2014,2,1,18:00,0.0,,-0.6,,96.0,,9.0,,5.0,,1.6,,98.94,,,,-2.0,,Snow
2014-02-01 19:00:00,2014-02-01 19:00,2014,2,1,19:00,0.1,,-0.3,,97.0,,13.0,,8.0,,1.6,,98.9,,,,,,Snow
2014-02-01 20:00:00,2014-02-01 20:00,2014,2,1,20:00,0.0,,-0.4,,97.0,,13.0,,8.0,,1.6,,98.86,,,,-3.0,,Snow
2014-02-01 21:00:00,2014-02-01 21:00,2014,2,1,21:00,0.0,,-0.4,,97.0,,16.0,,5.0,,1.2,,98.85,,,,-2.0,,Snow
2014-02-01 22:00:00,2014-02-01 22:00,2014,2,1,22:00,0.1,,-0.3,,97.0,,22.0,,5.0,,2.4,,98.87,,,,,,Snow
2014-02-01 23:00:00,2014-02-01 23:00,2014,2,1,23:00,0.2,,-0.2,,97.0,,23.0,,7.0,,2.4,,98.9,,,,,,Snow
2014-02-02 00:00:00,2014-02-02 00:00,2014,2,2,00:00,0.2,,-0.2,,97.0,,23.0,,7.0,,4.0,,98.92,,,,,,Snow
2014-02-02 01:00:00,2014-02-02 01:00,2014,2,2,01:00,0.3,,-0.3,,96.0,,34.0,,15.0,,6.4,,99.01,,,,,,Snow
2014-02-02 02:00:00,2014-02-02 02:00,2014,2,2,02:00,-0.1,,-1.9,,88.0,,33.0,,15.0,,16.1,,99.09,,,,-5.0,,
2014-02-02 03:00:00,2014-02-02 03:00,2014,2,2,03:00,-0.5,,-2.4,,87.0,,35.0,,14.0,,16.1,,99.17,,,,-5.0,,
2014-02-02 04:00:00,2014-02-02 04:00,2014,2,2,04:00,-1.7,,-4.1,,84.0,,32.0,,21.0,,16.1,,99.27,,,,-8.0,,Cloudy
2014-02-02 05:00:00,2014-02-02 05:00,2014,2,2,05:00,-1.9,,-4.4,,83.0,,33.0,,18.0,,16.1,,99.31,,,,-7.0,,
2014-02-02 06:00:00,2014-02-02 06:00,2014,2,2,06:00,-2.1,,-4.1,,86.0,,32.0,,16.0,,19.3,,99.39,,,,-7.0,,
2014-02-02 07:00:00,2014-02-02 07:00,2014,2,2,07:00,-2.7,,-5.2,,83.0,,30.0,,17.0,,16.1,,99.47,,,,-8.0,,Cloudy
2014-02-02 08:00:00,2014-02-02 08:00,2014,2,2,08:00,-3.4,,-5.9,,83.0,,32.0,,15.0,,24.1,,99.49,,,,-9.0,,
2014-02-02 09:00:00,2014-02-02 09:00,2014,2,2,09:00,-3.3,,-6.1,,81.0,,31.0,,16.0,,24.1,,99.63,,,,-9.0,,
2014-02-02 10:00:00,2014-02-02 10:00,2014,2,2,10:00,-3.1,,-6.1,,80.0,,32.0,,14.0,,24.1,,99.67,,,,-8.0,,Cloudy
2014-02-02 11:00:00,2014-02-02 11:00,2014,2,2,11:00,-2.9,,-5.9,,80.0,,31.0,,13.0,,24.1,,99.69,,,,-8.0,,
2014-02-02 12:00:00,2014-02-02 12:00,2014,2,2,12:00,-2.5,,-5.7,,79.0,,30.0,,15.0,,24.1,,99.72,,,,-7.0,,
2014-02-02 13:00:00,2014-02-02 13:00,2014,2,2,13:00,-2.6,,-5.8,,79.0,,31.0,,21.0,,24.1,,99.7,,,,-9.0,,Cloudy
2014-02-02 14:00:00,2014-02-02 14:00,2014,2,2,14:00,-2.6,,-6.3,,76.0,,28.0,,21.0,,24.1,,99.73,,,,-9.0,,
2014-02-02 15:00:00,2014-02-02 15:00,2014,2,2,15:00,-2.4,,-6.8,,72.0,,29.0,,21.0,,24.1,,99.72,,,,-8.0,,
2014-02-02 16:00:00,2014-02-02 16:00,2014,2,2,16:00,-3.0,,-7.5,,71.0,,29.0,,24.0,,24.1,,99.81,,,,-10.0,,Mostly Cloudy
2014-02-02 17:00:00,2014-02-02 17:00,2014,2,2,17:00,-3.9,,-8.8,,69.0,,27.0,,21.0,,24.1,,99.94,,,,-10.0,,
2014-02-02 18:00:00,2014-02-02 18:00,2014,2,2,18:00,-4.9,,-9.6,,70.0,,28.0,,23.0,,24.1,,100.0,,,,-12.0,,
2014-02-02 19:00:00,2014-02-02 19:00,2014,2,2,19:00,-5.6,,-9.9,,72.0,,27.0,,16.0,,24.1,,100.1,,,,-12.0,,Mostly Cloudy
2014-02-02 20:00:00,2014-02-02 20:00,2014,2,2,20:00,-6.7,,-10.3,,76.0,,28.0,,17.0,,24.1,,100.11,,,,-13.0,,
2014-02-02 21:00:00,2014-02-02 21:00,2014,2,2,21:00,-7.2,,-10.7,,76.0,,29.0,,20.0,,24.1,,100.18,,,,-14.0,,
2014-02-02 22:00:00,2014-02-02 22:00,2014,2,2,22:00,-6.9,,-10.5,,76.0,,29.0,,13.0,,24.1,,100.26,,,,-12.0,,Mostly Cloudy
2014-02-02 23:00:00,2014-02-02 23:00,2014,2,2,23:00,-7.2,,-10.4,,78.0,,29.0,,16.0,,24.1,,100.26,,,,-14.0,,
2014-02-03 00:00:00,2014-02-03 00:00,2014,2,3,00:00,-7.9,,-10.9,,79.0,,32.0,,15.0,,24.1,,100.25,,,,-14.0,,
2014-02-03 01:00:00,2014-02-03 01:00,2014,2,3,01:00,-8.2,,-11.4,,78.0,,32.0,,16.0,,24.1,,100.28,,,,-15.0,,Mostly Cloudy
2014-02-03 02:00:00,2014-02-03 02:00,2014,2,3,02:00,-8.2,,-11.1,,80.0,,33.0,,17.0,,24.1,,100.25,,,,-15.0,,
2014-02-03 03:00:00,2014-02-03 03:00,2014,2,3,03:00,-9.0,,-11.9,,80.0,,32.0,,14.0,,24.1,,100.31,,,,-15.0,,
2014-02-03 04:00:00,2014-02-03 04:00,2014,2,3,04:00,-9.9,,-12.6,,81.0,,32.0,,14.0,,24.1,,100.34,,,,-16.0,,Mostly Cloudy
2014-02-03 05:00:00,2014-02-03 05:00,2014,2,3,05:00,-9.4,,-12.2,,80.0,,34.0,,16.0,,24.1,,100.31,,,,-16.0,,
2014-02-03 06:00:00,2014-02-03 06:00,2014,2,3,06:00,-10.3,,-12.5,,84.0,,1.0,,10.0,,24.1,,100.34,,,,-16.0,,
2014-02-03 07:00:00,2014-02-03 07:00,2014,2,3,07:00,-10.4,,-12.5,,85.0,,33.0,,10.0,,24.1,,100.31,,,,-16.0,,Cloudy
2014-02-03 08:00:00,2014-02-03 08:00,2014,2,3,08:00,-10.6,,-12.8,,84.0,,35.0,,15.0,,24.1,,100.41,,,,-17.0,,
2014-02-03 09:00:00,2014-02-03 09:00,2014,2,3,09:00,-9.9,,-12.9,,79.0,,36.0,,8.0,,24.1,,100.48,,,,-14.0,,
2014-02-03 10:00:00,2014-02-03 10:00,2014,2,3,10:00,-8.8,,-12.6,,74.0,,2.0,,6.0,,24.1,,100.52,,,,-12.0,,Clear
2014-02-03 11:00:00,2014-02-03 11:00,2014,2,3,11:00,-7.5,,-12.3,,69.0,,4.0,,5.0,,24.1,,100.52,,,,-10.0,,
