DateTime,Date/Time,Year,Month,Day,Time,Temp (°C),Temp Flag,Dew Point Temp (°C),Dew Point Temp Flag,Rel Hum (%),Rel Hum Flag,Wind Dir (10s deg),Wind Dir Flag,Wind Spd (km/h),Wind Spd Flag,Visibility (km),Visibility Flag,Stn Press (kPa),Stn Press Flag,Hmdx,Hmdx Flag,Wind Chill,Wind Chill Flag,Weather
2010-06-01 00:00:00,2010-06-01 00:00,2010,6,1,00:00,20.4,,20.1,,98,,,M,,M,,,99.57,,28.0,,,,
2010-06-01 01:00:00,2010-06-01 01:00,2010,6,1,01:00,20.6,,20.2,,98,,,M,,M,,,99.58,,28.0,,,,
2010-06-01 02:00:00,2010-06-01 02:00,2010,6,1,02:00,18.9,,18.5,,98,,,M,,M,,,99.57,,,,,,
2010-06-01 03:00:00,2010-06-01 03:00,2010,6,1,03:00,19.1,,19.0,,99,,,M,,M,,,99.51,,,,,,
2010-06-01 04:00:00,2010-06-01 04:00,2010,6,1,04:00,19.3,,19.1,,99,,,M,,M,,,99.51,,,,,,
2010-06-01 05:00:00,2010-06-01 05:00,2010,6,1,05:00,19.1,,18.8,,98,,,M,,M,,,99.51,,,,,,
2010-06-01 06:00:00,2010-06-01 06:00,2010,6,1,06:00,19.3,,18.9,,98,,,M,,M,,,99.52,,,,,,
2010-06-01 07:00:00,2010-06-01 07:00,2010,6,1,07:00,20.2,,19.5,,96,,,M,,M,,,99.54,,27.0,,,,
2010-06-01 08:00:00,2010-06-01 08:00,2010,6,1,08:00,21.3,,16.3,,73,,,M,,M,,,99.59,,26.0,,,,
2010-06-01 09:00:00,2010-06-01 09:00,2010,6,1,09:00,22.4,,14.5,,61,,,M,,M,,,99.6,,26.0,,,,
2010-06-01 10:00:00,2010-06-01 10:00,2010,6,1,10:00,23.6,,15.8,,62,,,M,,M,,,99.62,,28.0,,,,
2010-06-01 11:00:00,2010-06-01 11:00,2010,6,1,11:00,25.6,,13.1,,46,,,M,,M,,,99.63,,28.0,,,,
2010-06-01 12:00:00,2010-06-01 12:00,2010,6,1,12:00,26.6,,12.0,,40,,,M,,M,,,99.63,,29.0,,,,
2010-06-01 13:00:00,2010-06-01 13:00,2010,6,1,13:00,28.3,,10.5,,33,,,M,,M,,,99.62,,30.0,,,,
2010-06-01 14:00:00,2010-06-01 14:00,2010,6,1,14:00,28.2,,10.0,,32,,,M,,M,,,99.58,,29.0,,,,
