DateTime,2013-07-01 14:00:00,2013-07-01 14:00,2013,7,1,14:00,22.8,Unnamed: 7,9.7,Unnamed: 9,43.0,Unnamed: 11,3.0,Unnamed: 13,24,Unnamed: 15,24.1,Unnamed: 17,99.66,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24
2013-07-02 01:00:00,2013-07-02 01:00:00,2013-07-02 01:00,2013,7,2,01:00,18.7,,9.0,,53.0,,6.0,,13,,24.1,,99.82,,,,,,Mostly Cloudy
2013-07-02 02:00:00,2013-07-02 02:00:00,2013-07-02 02:00,2013,7,2,02:00,18.5,,9.7,,56.0,,6.0,,13,,24.1,,99.8,,,,,,
2013-07-02 03:00:00,2013-07-02 03:00:00,2013-07-02 03:00,2013,7,2,03:00,17.9,,10.1,,60.0,,6.0,,15,,24.1,,99.72,,,,,,
2013-07-02 04:00:00,2013-07-02 04:00:00,2013-07-02 04:00,2013,7,2,04:00,17.4,,11.7,,69.0,,9.0,,15,,24.1,,99.73,,,,,,Cloudy
2013-07-02 05:00:00,2013-07-02 05:00:00,2013-07-02 05:00,2013,7,2,05:00,17.4,,11.5,,68.0,,6.0,,8,,24.1,,99.74,,,,,,
2013-07-02 06:00:00,2013-07-02 06:00:00,2013-07-02 06:00,2013,7,2,06:00,17.2,,11.8,,70.0,,7.0,,6,,24.1,,99.83,,,,,,
2013-07-02 07:00:00,2013-07-02 07:00:00,2013-07-02 07:00,2013,7,2,07:00,17.2,,12.0,,71.0,,4.0,,19,,24.1,,99.81,,,,,,Cloudy
2013-07-02 08:00:00,2013-07-02 08:00:00,2013-07-02 08:00,2013,7,2,08:00,18.3,,11.5,,64.0,,7.0,,16,,24.1,,99.83,,,,,,
2013-07-02 09:00:00,2013-07-02 09:00:00,2013-07-02 09:00,2013,7,2,09:00,18.9,,11.6,,62.0,,8.0,,18,,24.1,,99.81,,,,,,
2013-07-02 10:00:00,2013-07-02 10:00:00,2013-07-02 10:00,2013,7,2,10:00,19.7,,12.3,,62.0,,6.0,,11,,24.1,,99.79,,,,,,Cloudy
2013-07-02 11:00:00,2013-07-02 11:00:00,2013-07-02 11:00,2013,7,2,11:00,19.7,,12.1,,61.0,,5.0,,12,,24.1,,99.82,,,,,,
2013-07-02 12:00:00,2013-07-02 12:00:00,2013-07-02 12:00,2013,7,2,12:00,21.5,,13.3,,59.0,,6.0,,13,,24.1,,99.8,,,,,,
2013-07-02 13:00:00,2013-07-02 13:00:00,2013-07-02 13:00,2013,7,2,13:00,21.6,,14.1,,62.0,,15.0,,15,,19.3,,99.78,,25.0,,,,Mostly Cloudy
2013-07-02 14:00:00,2013-07-02 14:00:00,2013-07-02 14:00,2013,7,2,14:00,21.6,,13.6,,60.0,,14.0,,14,,24.1,,99.78,,25.0,,,,
2013-07-02 15:00:00,2013-07-02 15:00:00,2013-07-02 15:00,2013,7,2,15:00,21.8,,14.6,,63.0,,12.0,,14,,19.3,,99.76,,26.0,,,,
2013-07-02 16:00:00,2013-07-02 16:00:00,2013-07-02 16:00,2013,7,2,16:00,21.5,,14.8,,65.0,,18.0,,10,,19.3,,99.73,,25.0,,,,Mainly Clear
2013-07-02 17:00:00,2013-07-02 17:00:00,2013-07-02 17:00,2013,7,2,17:00,21.2,,14.9,,67.0,,16.0,,15,,16.1,,99.76,,25.0,,,,
2013-07-02 18:00:00,2013-07-02 18:00:00,2013-07-02 18:00,2013,7,2,18:00,20.8,,15.4,,71.0,,17.0,,11,,12.9,,99.79,,25.0,,,,
2013-07-02 19:00:00,2013-07-02 19:00:00,2013-07-02 19:00,2013,7,2,19:00,19.6,,15.3,,76.0,,15.0,,9,,12.9,,99.81,,,,,,Mainly Clear
2013-07-02 20:00:00,2013-07-02 20:00:00,2013-07-02 20:00,2013,7,2,20:00,18.8,,15.3,,80.0,,14.0,,9,,16.1,,99.82,,,,,,
2013-07-02 21:00:00,2013-07-02 21:00:00,2013-07-02 21:00,2013,7,2,21:00,18.6,,15.3,,81.0,,11.0,,8,,16.1,,99.9,,,,,,
2013-07-02 22:00:00,2013-07-02 22:00:00,2013-07-02 22:00,2013,7,2,22:00,18.1,,15.4,,84.0,,3.0,,6,,19.3,,99.86,,,,,,Mainly Clear
2013-07-02 23:00:00,2013-07-02 23:00:00,2013-07-02 23:00,2013,7,2,23:00,18.5,,15.6,,83.0,,1.0,,8,,19.3,,99.85,,,,,,
2013-07-03 00:00:00,2013-07-03 00:00:00,2013-07-03 00:00,2013,7,3,00:00,18.6,,15.7,,83.0,,4.0,,5,,19.3,,99.84,,,,,,
2013-07-03 01:00:00,2013-07-03 01:00:00,2013-07-03 01:00,2013,7,3,01:00,18.7,,16.0,,84.0,,7.0,,6,,19.3,,99.8,,,,,,Mainly Clear
2013-07-03 02:00:00,2013-07-03 02:00:00,2013-07-03 02:00,2013,7,3,02:00,18.3,,16.0,,86.0,,11.0,,7,,19.3,,99.82,,,,,,
2013-07-03 03:00:00,2013-07-03 03:00:00,2013-07-03 03:00,2013,7,3,03:00,18.3,,16.3,,88.0,,16.0,,1,,19.3,,99.83,,,,,,
2013-07-03 04:00:00,2013-07-03 04:00:00,2013-07-03 04:00,2013,7,3,04:00,18.0,,16.2,,89.0,,9.0,,4,,16.1,,99.83,,,,,,Mainly Clear
2013-07-03 05:00:00,2013-07-03 05:00:00,2013-07-03 05:00,2013,7,3,05:00,18.4,,16.4,,88.0,,9.0,,6,,12.9,,99.92,,,,,,
2013-07-03 06:00:00,2013-07-03 06:00:00,2013-07-03 06:00,2013,7,3,06:00,18.6,,16.6,,88.0,,9.0,,5,,9.7,,99.95,,,,,,Fog
2013-07-03 07:00:00,2013-07-03 07:00:00,2013-07-03 07:00,2013,7,3,07:00,18.8,,17.2,,90.0,,8.0,,7,,8.1,,99.99,,,,,,Fog
2013-07-03 08:00:00,2013-07-03 08:00:00,2013-07-03 08:00,2013,7,3,08:00,19.4,,17.4,,88.0,,14.0,,6,,8.1,,100.03,,,,,,Fog
2013-07-03 09:00:00,2013-07-03 09:00:00,2013-07-03 09:00,2013,7,3,09:00,20.3,,17.6,,84.0,,13.0,,9,,9.7,,100.07,,26.0,,,,Fog
2013-07-03 10:00:00,2013-07-03 10:00:00,2013-07-03 10:00,2013,7,3,10:00,21.5,,17.8,,79.0,,14.0,,6,,9.7,,100.06,,27.0,,,,Fog
2013-07-03 11:00:00,2013-07-03 11:00:00,2013-07-03 11:00,2013,7,3,11:00,23.0,,18.8,,77.0,,15.0,,5,,9.7,,100.04,,30.0,,,,"Fog,Haze"
2013-07-03 12:00:00,2013-07-03 12:00:00,2013-07-03 12:00,2013,7,3,12:00,23.8,,19.0,,74.0,,18.0,,11,,9.7,,100.02,,31.0,,,,Haze
2013-07-03 13:00:00,2013-07-03 13:00:00,2013-07-03 13:00,2013,7,3,13:00,24.0,,19.2,,74.0,,14.0,,9,,11.3,,100.01,,31.0,,,,Mostly Cloudy
2013-07-03 14:00:00,2013-07-03 14:00:00,2013-07-03 14:00,2013,7,3,14:00,24.9,,19.8,,73.0,,17.0,,12,,11.3,,99.97,,32.0,,,,
2013-07-03 15:00:00,2013-07-03 15:00:00,2013-07-03 15:00,2013,7,3,15:00,25.8,,19.8,,69.0,,15.0,,10,,12.9,,99.9,,33.0,,,,
2013-07-03 16:00:00,2013-07-03 16:00:00,2013-07-03 16:00,2013,7,3,16:00,24.9,,19.4,,71.0,,16.0,,13,,14.5,,99.88,,32.0,,,,Mostly Cloudy
2013-07-03 17:00:00,2013-07-03 17:00:00,2013-07-03 17:00,2013,7,3,17:00,25.1,,19.8,,72.0,,13.0,,8,,16.1,,99.86,,33.0,,,,
2013-07-03 18:00:00,2013-07-03 18:00:00,2013-07-03 18:00,2013,7,3,18:00,24.8,,19.5,,72.0,,15.0,,16,,16.1,,99.86,,32.0,,,,
2013-07-03 19:00:00,2013-07-03 19:00:00,2013-07-03 19:00,2013,7,3,19:00,21.2,,18.8,,86.0,,14.0,,13,,8.1,,99.95,,28.0,,,,Haze
2013-07-03 20:00:00,2013-07-03 20:00:00,2013-07-03 20:00,2013,7,3,20:00,22.1,,19.3,,84.0,,8.0,,3,,9.7,,99.91,,29.0,,,,Haze
2013-07-03 21:00:00,2013-07-03 21:00:00,2013-07-03 21:00,2013,7,3,21:00,22.6,,19.4,,82.0,,10.0,,4,,19.3,,99.95,,30.0,,,,
2013-07-03 22:00:00,2013-07-03 22:00:00,2013-07-03 22:00,2013,7,3,22:00,23.0,,19.6,,81.0,,12.0,,4,,19.3,,99.98,,30.0,,,,Mostly Cloudy
2013-07-03 23:00:00,2013-07-03 23:00:00,2013-07-03 23:00,2013,7,3,23:00,22.4,,19.8,,85.0,,15.0,,3,,19.3,,99.95,,30.0,,,,
2013-07-04 00:00:00,2013-07-04 00:00:00,2013-07-04 00:00,2013,7,4,00:00,22.1,,19.9,,87.0,,20.0,,15,,9.7,,100.01,,30.0,,,,"Thunderstorms,Rain Showers"
2013-07-04 01:00:00,2013-07-04 01:00:00,2013-07-04 01:00,2013,7,4,01:00,21.2,,19.7,,91.0,,12.0,,9,,24.1,,99.91,,29.0,,,,Mostly Cloudy
2013-07-04 02:00:00,2013-07-04 02:00:00,2013-07-04 02:00,2013,7,4,02:00,20.7,,19.7,,94.0,,13.0,,1,,24.1,,99.91,,28.0,,,,
2013-07-04 03:00:00,2013-07-04 03:00:00,2013-07-04 03:00,2013,7,4,03:00,20.6,,19.3,,92.0,,16.0,,4,,24.1,,99.9,,28.0,,,,
2013-07-04 04:00:00,2013-07-04 04:00:00,2013-07-04 04:00,2013,7,4,04:00,20.9,,19.6,,92.0,,20.0,,4,,16.1,,99.92,,28.0,,,,Cloudy
2013-07-04 05:00:00,2013-07-04 05:00:00,2013-07-04 05:00,2013,7,4,05:00,20.6,,19.5,,93.0,,17.0,,5,,8.1,,99.93,,28.0,,,,"Rain,Fog"
2013-07-04 06:00:00,2013-07-04 06:00:00,2013-07-04 06:00,2013,7,4,06:00,21.0,,19.7,,92.0,,15.0,,6,,6.4,,99.97,,28.0,,,,"Rain,Fog"
2013-07-04 07:00:00,2013-07-04 07:00:00,2013-07-04 07:00,2013,7,4,07:00,21.6,,20.1,,91.0,,25.0,,10,,8.1,,100.04,,29.0,,,,"Rain,Fog"
2013-07-04 08:00:00,2013-07-04 08:00:00,2013-07-04 08:00,2013,7,4,08:00,22.2,,20.5,,90.0,,28.0,,6,,11.3,,100.07,,30.0,,,,Rain
2013-07-04 09:00:00,2013-07-04 09:00:00,2013-07-04 09:00,2013,7,4,09:00,22.8,,20.2,,85.0,,14.0,,4,,16.1,,100.04,,31.0,,,,Rain
2013-07-04 10:00:00,2013-07-04 10:00:00,2013-07-04 10:00,2013,7,4,10:00,22.5,,21.2,,92.0,,13.0,,8,,9.7,,100.03,,31.0,,,,Rain
2013-07-04 11:00:00,2013-07-04 11:00:00,2013-07-04 11:00,2013,7,4,11:00,23.5,,20.9,,85.0,,15.0,,11,,9.7,,100.02,,32.0,,,,Haze
2013-07-04 12:00:00,2013-07-04 12:00:00,2013-07-04 12:00,2013,7,4,12:00,25.5,,20.8,,75.0,,16.0,,15,,16.1,,100.01,,34.0,,,,
2013-07-04 13:00:00,2013-07-04 13:00:00,2013-07-04 13:00,2013,7,4,13:00,22.7,,21.2,,91.0,,14.0,,11,,11.3,,99.99,,31.0,,,,Heavy Rain Showers
2013-07-04 14:00:00,2013-07-04 14:00:00,2013-07-04 14:00,2013,7,4,14:00,25.9,,20.3,,71.0,,21.0,,19,,19.3,,99.94,,34.0,,,,
2013-07-04 15:00:00,2013-07-04 15:00:00,2013-07-04 15:00,2013,7,4,15:00,27.7,,20.4,,64.0,,23.0,,16,,24.1,,99.89,,36.0,,,,
2013-07-04 16:00:00,2013-07-04 16:00:00,2013-07-04 16:00,2013,7,4,16:00,27.8,,19.8,,61.0,,20.0,,18,,24.1,,99.86,,35.0,,,,Mostly Cloudy
2013-07-04 17:00:00,2013-07-04 17:00:00,2013-07-04 17:00,2013,7,4,17:00,27.9,,19.3,,59.0,,22.0,,20,,24.1,,99.84,,35.0,,,,
2013-07-04 18:00:00,2013-07-04 18:00:00,2013-07-04 18:00,2013,7,4,18:00,26.5,,19.5,,65.0,,21.0,,22,,24.1,,99.84,,34.0,,,,
2013-07-04 19:00:00,2013-07-04 19:00:00,2013-07-04 19:00,2013,7,4,19:00,26.4,,18.7,,62.0,,21.0,,23,,24.1,,99.87,,33.0,,,,Mostly Cloudy
2013-07-04 20:00:00,2013-07-04 20:00:00,2013-07-04 20:00,2013,7,4,20:00,25.4,,18.7,,66.0,,20.0,,18,,24.1,,99.84,,32.0,,,,
2013-07-04 21:00:00,2013-07-04 21:00:00,2013-07-04 21:00,2013,7,4,21:00,25.0,,19.0,,69.0,,20.0,,16,,24.1,,99.87,,32.0,,,,
2013-07-04 22:00:00,2013-07-04 22:00:00,2013-07-04 22:00,2013,7,4,22:00,24.7,,19.4,,72.0,,21.0,,20,,24.1,,99.9,,32.0,,,,Mostly Cloudy
2013-07-04 23:00:00,2013-07-04 23:00:00,2013-07-04 23:00,2013,7,4,23:00,24.1,,19.3,,74.0,,23.0,,17,,24.1,,99.92,,31.0,,,,
2013-07-05 00:00:00,2013-07-05 00:00:00,2013-07-05 00:00,2013,7,5,00:00,23.5,,19.3,,77.0,,24.0,,14,,24.1,,99.91,,31.0,,,,
2013-07-05 01:00:00,2013-07-05 01:00:00,2013-07-05 01:00,2013,7,5,01:00,23.0,,19.2,,79.0,,25.0,,12,,24.1,,99.89,,30.0,,,,Mostly Cloudy
2013-07-05 02:00:00,2013-07-05 02:00:00,2013-07-05 02:00,2013,7,5,02:00,22.2,,19.0,,82.0,,22.0,,9,,24.1,,99.9,,29.0,,,,
2013-07-05 03:00:00,2013-07-05 03:00:00,2013-07-05 03:00,2013,7,5,03:00,21.7,,19.1,,85.0,,24.0,,8,,24.1,,99.9,,29.0,,,,
2013-07-05 04:00:00,2013-07-05 04:00:00,2013-07-05 04:00,2013,7,5,04:00,21.7,,19.1,,85.0,,23.0,,7,,24.1,,99.89,,29.0,,,,Mostly Cloudy
2013-07-05 05:00:00,2013-07-05 05:00:00,2013-07-05 05:00,2013,7,5,05:00,22.0,,19.4,,85.0,,16.0,,5,,19.3,,99.89,,29.0,,,,Rain Showers
2013-07-05 06:00:00,2013-07-05 06:00:00,2013-07-05 06:00,2013,7,5,06:00,21.9,,19.7,,87.0,,18.0,,8,,19.3,,99.91,,29.0,,,,Rain Showers
2013-07-05 07:00:00,2013-07-05 07:00:00,2013-07-05 07:00,2013,7,5,07:00,21.6,,19.9,,90.0,,17.0,,6,,19.3,,99.92,,29.0,,,,Rain Showers
2013-07-05 08:00:00,2013-07-05 08:00:00,2013-07-05 08:00,2013,7,5,08:00,22.0,,20.1,,89.0,,20.0,,9,,16.1,,99.95,,30.0,,,,Rain Showers
2013-07-05 09:00:00,2013-07-05 09:00:00,2013-07-05 09:00,2013,7,5,09:00,21.7,,19.8,,89.0,,16.0,,8,,16.1,,99.94,,29.0,,,,Rain Showers
2013-07-05 10:00:00,2013-07-05 10:00:00,2013-07-05 10:00,2013,7,5,10:00,22.1,,20.2,,89.0,,31.0,,5,,12.9,,99.93,,30.0,,,,Rain Showers
2013-07-05 11:00:00,2013-07-05 11:00:00,2013-07-05 11:00,2013,7,5,11:00,22.7,,20.1,,85.0,,8.0,,7,,12.9,,99.9,,30.0,,,,Rain Showers
2013-07-05 12:00:00,2013-07-05 12:00:00,2013-07-05 12:00,2013,7,5,12:00,21.4,,20.2,,93.0,,31.0,,12,,16.1,,99.91,,29.0,,,,Rain Showers
2013-07-05 13:00:00,2013-07-05 13:00:00,2013-07-05 13:00,2013,7,5,13:00,21.4,,20.4,,94.0,,8.0,,8,,6.4,,99.87,,29.0,,,,"Rain Showers,Fog"
2013-07-05 14:00:00,2013-07-05 14:00:00,2013-07-05 14:00,2013,7,5,14:00,22.0,,20.3,,90.0,,24.0,,1,,9.7,,99.84,,30.0,,,,Heavy Rain Showers
2013-07-05 15:00:00,2013-07-05 15:00:00,2013-07-05 15:00,2013,7,5,15:00,22.6,,21.3,,92.0,,13.0,,10,,19.3,,99.79,,31.0,,,,Rain Showers
2013-07-05 16:00:00,2013-07-05 16:00:00,2013-07-05 16:00,2013,7,5,16:00,23.0,,21.1,,89.0,,18.0,,14,,11.3,,99.76,,32.0,,,,Rain Showers
2013-07-05 17:00:00,2013-07-05 17:00:00,2013-07-05 17:00,2013,7,5,17:00,24.7,,20.1,,75.0,,26.0,,24,,24.1,,99.73,,32.0,,,,
2013-07-05 18:00:00,2013-07-05 18:00:00,2013-07-05 18:00,2013,7,5,18:00,25.0,,19.5,,71.0,,26.0,,11,,24.1,,99.7,,32.0,,,,
2013-07-05 19:00:00,2013-07-05 19:00:00,2013-07-05 19:00,2013,7,5,19:00,24.7,,20.1,,75.0,,21.0,,9,,24.1,,99.73,,32.0,,,,Mostly Cloudy
2013-07-05 20:00:00,2013-07-05 20:00:00,2013-07-05 20:00,2013,7,5,20:00,22.6,,20.7,,89.0,,14.0,,10,,24.1,,99.74,,31.0,,,,
2013-07-05 21:00:00,2013-07-05 21:00:00,2013-07-05 21:00,2013,7,5,21:00,21.8,,20.1,,90.0,,17.0,,6,,24.1,,99.78,,29.0,,,,
2013-07-05 22:00:00,2013-07-05 22:00:00,2013-07-05 22:00,2013,7,5,22:00,21.9,,20.0,,89.0,,24.0,,7,,24.1,,99.77,,29.0,,,,Mainly Clear
2013-07-05 23:00:00,2013-07-05 23:00:00,2013-07-05 23:00,2013,7,5,23:00,21.0,,19.2,,89.0,,25.0,,11,,24.1,,99.83,,28.0,,,,
2013-07-06 00:00:00,2013-07-06 00:00:00,2013-07-06 00:00,2013,7,6,00:00,20.5,,19.0,,91.0,,26.0,,12,,24.1,,99.85,,27.0,,,,
2013-07-06 01:00:00,2013-07-06 01:00:00,2013-07-06 01:00,2013,7,6,01:00,19.8,,18.3,,91.0,,25.0,,8,,24.1,,99.86,,,,,,Mostly Cloudy
2013-07-06 02:00:00,2013-07-06 02:00:00,2013-07-06 02:00,2013,7,6,02:00,20.2,,18.2,,88.0,,27.0,,6,,24.1,,99.85,,26.0,,,,
2013-07-06 03:00:00,2013-07-06 03:00:00,2013-07-06 03:00,2013,7,6,03:00,19.2,,17.0,,87.0,,27.0,,10,,24.1,,99.87,,,,,,
2013-07-06 04:00:00,2013-07-06 04:00:00,2013-07-06 04:00,2013,7,6,04:00,19.9,,17.2,,84.0,,25.0,,10,,24.1,,99.88,,,,,,Mostly Cloudy
2013-07-06 05:00:00,2013-07-06 05:00:00,2013-07-06 05:00,2013,7,6,05:00,20.0,,17.4,,85.0,,23.0,,5,,19.3,,99.94,,26.0,,,,
2013-07-06 06:00:00,2013-07-06 06:00:00,2013-07-06 06:00,2013,7,6,06:00,20.0,,18.0,,88.0,,25.0,,8,,19.3,,99.95,,26.0,,,,
2013-07-06 07:00:00,2013-07-06 07:00:00,2013-07-06 07:00,2013,7,6,07:00,21.1,,18.5,,85.0,,25.0,,9,,19.3,,99.96,,27.0,,,,Mostly Cloudy
2013-07-06 08:00:00,2013-07-06 08:00:00,2013-07-06 08:00,2013,7,6,08:00,23.2,,19.4,,79.0,,28.0,,7,,19.3,,99.98,,30.0,,,,
2013-07-06 09:00:00,2013-07-06 09:00:00,2013-07-06 09:00,2013,7,6,09:00,25.5,,19.0,,67.0,,24.0,,8,,24.1,,99.97,,32.0,,,,
2013-07-06 10:00:00,2013-07-06 10:00:00,2013-07-06 10:00,2013,7,6,10:00,26.6,,18.9,,62.0,,27.0,,9,,24.1,,99.94,,33.0,,,,Mostly Cloudy
2013-07-06 11:00:00,2013-07-06 11:00:00,2013-07-06 11:00,2013,7,6,11:00,26.5,,20.7,,70.0,,13.0,,13,,24.1,,99.95,,35.0,,,,
2013-07-06 12:00:00,2013-07-06 12:00:00,2013-07-06 12:00,2013,7,6,12:00,26.9,,20.4,,67.0,,16.0,,16,,24.1,,99.92,,35.0,,,,
2013-07-06 13:00:00,2013-07-06 13:00:00,2013-07-06 13:00,2013,7,6,13:00,27.7,,18.6,,57.0,,16.0,,21,,24.1,,99.88,,34.0,,,,Mostly Cloudy
2013-07-06 14:00:00,2013-07-06 14:00:00,2013-07-06 14:00,2013,7,6,14:00,28.6,,18.0,,52.0,,15.0,,17,,24.1,,99.83,,35.0,,,,
2013-07-06 15:00:00,2013-07-06 15:00:00,2013-07-06 15:00,2013,7,6,15:00,27.5,,19.7,,62.0,,16.0,,15,,24.1,,99.8,,35.0,,,,
2013-07-06 16:00:00,2013-07-06 16:00:00,2013-07-06 16:00,2013,7,6,16:00,27.4,,20.6,,66.0,,17.0,,17,,24.1,,99.74,,35.0,,,,Mostly Cloudy
2013-07-06 17:00:00,2013-07-06 17:00:00,2013-07-06 17:00,2013,7,6,17:00,27.5,,21.4,,69.0,,15.0,,12,,24.1,,99.68,,36.0,,,,
2013-07-06 18:00:00,2013-07-06 18:00:00,2013-07-06 18:00,2013,7,6,18:00,27.9,,19.3,,59.0,,21.0,,17,,24.1,,99.64,,35.0,,,,
2013-07-06 19:00:00,2013-07-06 19:00:00,2013-07-06 19:00,2013,7,6,19:00,26.7,,20.0,,66.0,,23.0,,9,,24.1,,99.6,,34.0,,,,Mostly Cloudy
2013-07-06 20:00:00,2013-07-06 20:00:00,2013-07-06 20:00,2013,7,6,20:00,25.9,,19.7,,68.0,,16.0,,8,,24.1,,99.6,,33.0,,,,
2013-07-06 21:00:00,2013-07-06 21:00:00,2013-07-06 21:00,2013,7,6,21:00,25.3,,20.0,,72.0,,15.0,,8,,24.1,,99.69,,33.0,,,,
2013-07-06 22:00:00,2013-07-06 22:00:00,2013-07-06 22:00,2013,7,6,22:00,25.0,,19.9,,73.0,,12.0,,5,,24.1,,99.67,,32.0,,,,Mostly Cloudy
2013-07-06 23:00:00,2013-07-06 23:00:00,2013-07-06 23:00,2013,7,6,23:00,25.3,,20.0,,72.0,,15.0,,8,,24.1,,99.67,,33.0,,,,
2013-07-07 00:00:00,2013-07-07 00:00:00,2013-07-07 00:00,2013,7,7,00:00,25.1,,20.4,,75.0,,17.0,,8,,19.3,,99.7,,33.0,,,,Rain Showers
2013-07-07 01:00:00,2013-07-07 01:00:00,2013-07-07 01:00,2013,7,7,01:00,23.1,,20.7,,86.0,,19.0,,10,,16.1,,99.68,,31.0,,,,Rain Showers
2013-07-07 02:00:00,2013-07-07 02:00:00,2013-07-07 02:00,2013,7,7,02:00,21.4,,20.4,,94.0,,22.0,,3,,16.1,,99.6,,29.0,,,,Rain Showers
2013-07-07 03:00:00,2013-07-07 03:00:00,2013-07-07 03:00,2013,7,7,03:00,21.3,,20.5,,95.0,,14.0,,1,,19.3,,99.55,,29.0,,,,
2013-07-07 04:00:00,2013-07-07 04:00:00,2013-07-07 04:00,2013,7,7,04:00,21.4,,20.6,,95.0,,16.0,,7,,16.1,,99.53,,29.0,,,,Cloudy
2013-07-07 05:00:00,2013-07-07 05:00:00,2013-07-07 05:00,2013,7,7,05:00,21.5,,20.3,,93.0,,18.0,,8,,9.7,,99.54,,29.0,,,,Fog
2013-07-07 06:00:00,2013-07-07 06:00:00,2013-07-07 06:00,2013,7,7,06:00,21.4,,20.4,,94.0,,19.0,,6,,4.8,,99.55,,29.0,,,,"Rain,Fog"
2013-07-07 07:00:00,2013-07-07 07:00:00,2013-07-07 07:00,2013,7,7,07:00,22.0,,20.8,,93.0,,18.0,,8,,8.1,,99.54,,30.0,,,,Fog
2013-07-07 08:00:00,2013-07-07 08:00:00,2013-07-07 08:00,2013,7,7,08:00,22.6,,21.3,,92.0,,20.0,,10,,9.7,,99.55,,31.0,,,,"Drizzle,Fog"
2013-07-07 09:00:00,2013-07-07 09:00:00,2013-07-07 09:00,2013,7,7,09:00,23.6,,21.2,,86.0,,21.0,,15,,16.1,,99.5,,32.0,,,,
2013-07-07 10:00:00,2013-07-07 10:00:00,2013-07-07 10:00,2013,7,7,10:00,24.6,,21.0,,80.0,,22.0,,21,,24.1,,99.49,,33.0,,,,Cloudy
2013-07-07 11:00:00,2013-07-07 11:00:00,2013-07-07 11:00,2013,7,7,11:00,25.5,,21.0,,76.0,,23.0,,21,,24.1,,99.49,,34.0,,,,
2013-07-07 12:00:00,2013-07-07 12:00:00,2013-07-07 12:00,2013,7,7,12:00,23.2,,21.0,,87.0,,24.0,,16,,19.3,,99.47,,32.0,,,,Rain Showers
2013-07-07 13:00:00,2013-07-07 13:00:00,2013-07-07 13:00,2013,7,7,13:00,25.4,,21.8,,80.0,,31.0,,10,,24.1,,99.42,,35.0,,,,Mostly Cloudy
2013-07-07 14:00:00,2013-07-07 14:00:00,2013-07-07 14:00,2013,7,7,14:00,26.1,,20.8,,72.0,,26.0,,12,,24.1,,99.38,,34.0,,,,
2013-07-07 15:00:00,2013-07-07 15:00:00,2013-07-07 15:00,2013,7,7,15:00,24.0,,21.4,,85.0,,34.0,,19,,24.1,,99.35,,33.0,,,,Rain Showers
2013-07-07 16:00:00,2013-07-07 16:00:00,2013-07-07 16:00,2013,7,7,16:00,23.0,,20.9,,88.0,,33.0,,13,,4.8,,99.33,,31.0,,,,Heavy Rain Showers
2013-07-07 17:00:00,2013-07-07 17:00:00,2013-07-07 17:00,2013,7,7,17:00,22.9,,21.4,,91.0,,1.0,,13,,19.3,,99.32,,32.0,,,,
2013-07-07 18:00:00,2013-07-07 18:00:00,2013-07-07 18:00,2013,7,7,18:00,20.7,,19.6,,93.0,,22.0,,5,,6.4,,99.36,,28.0,,,,"Thunderstorms,Rain Showers"
