2013-12-03 07:00:00,2013-12-03 07:00:00,2013-12-03 07:00,2013,12,3,07:00,-2.6,,-5.1,,83,,34.0,,5,,24.1,,99.31,,,,-5.0,,Mainly Clear
2013-12-03 08:00:00,2013-12-03 08:00:00,2013-12-03 08:00,2013,12,3,08:00,-3.2,,-5.4,,85,,31.0,,8,,24.1,,99.4,,,,-6.0,,
2013-12-03 09:00:00,2013-12-03 09:00:00,2013-12-03 09:00,2013,12,3,09:00,-1.3,,-4.2,,81,,3.0,,6,,24.1,,99.4,,,,-4.0,,
2013-12-03 10:00:00,2013-12-03 10:00:00,2013-12-03 10:00,2013,12,3,10:00,1.0,,-4.5,,67,,27.0,,2,,24.1,,99.45,,,,,,Mainly Clear
2013-12-03 11:00:00,2013-12-03 11:00:00,2013-12-03 11:00,2013,12,3,11:00,1.5,,-5.0,,62,,,,0,,24.1,,99.44,,,,,,
2013-12-03 12:00:00,2013-12-03 12:00:00,2013-12-03 12:00,2013,12,3,12:00,2.9,,-3.9,,61,,16.0,,4,,24.1,,99.36,,,,,,
2013-12-03 13:00:00,2013-12-03 13:00:00,2013-12-03 13:00,2013,12,3,13:00,2.7,,-5.5,,55,,30.0,,6,,24.1,,99.33,,,,,,Mostly Cloudy
2013-12-03 14:00:00,2013-12-03 14:00:00,2013-12-03 14:00,2013,12,3,14:00,2.9,,-5.8,,53,,36.0,,5,,24.1,,99.33,,,,,,
2013-12-03 15:00:00,2013-12-03 15:00:00,2013-12-03 15:00,2013,12,3,15:00,3.2,,-5.2,,54,,30.0,,3,,24.1,,99.37,,,,,,
2013-12-03 16:00:00,2013-12-03 16:00:00,2013-12-03 16:00,2013,12,3,16:00,2.2,,-3.5,,66,,13.0,,8,,24.1,,99.4,,,,,,Mostly Cloudy
2013-12-03 17:00:00,2013-12-03 17:00:00,2013-12-03 17:00,2013,12,3,17:00,1.6,,-3.5,,69,,14.0,,7,,24.1,,99.41,,,,,,
2013-12-03 18:00:00,2013-12-03 18:00:00,2013-12-03 18:00,2013,12,3,18:00,1.6,,-3.5,,69,,13.0,,5,,24.1,,99.44,,,,,,
2013-12-03 19:00:00,2013-12-03 19:00:00,2013-12-03 19:00,2013,12,3,19:00,1.7,,-3.6,,68,,10.0,,9,,24.1,,99.46,,,,,,Cloudy
2013-12-03 20:00:00,2013-12-03 20:00:00,2013-12-03 20:00,2013,12,3,20:00,1.6,,-4.1,,66,,6.0,,8,,24.1,,99.47,,,,,,
2013-12-03 21:00:00,2013-12-03 21:00:00,2013-12-03 21:00,2013,12,3,21:00,1.4,,-3.9,,68,,3.0,,12,,24.1,,99.48,,,,,,
2013-12-03 22:00:00,2013-12-03 22:00:00,2013-12-03 22:00,2013,12,3,22:00,1.7,,-4.0,,66,,9.0,,13,,24.1,,99.46,,,,,,Cloudy
2013-12-03 23:00:00,2013-12-03 23:00:00,2013-12-03 23:00,2013,12,3,23:00,1.4,,-4.1,,67,,8.0,,15,,24.1,,99.45,,,,,,
2013-12-04 00:00:00,2013-12-04 00:00:00,2013-12-04 00:00,2013,12,4,00:00,1.4,,-1.8,,79,,7.0,,12,,24.1,,99.45,,,,,,Rain Showers
2013-12-04 01:00:00,2013-12-04 01:00:00,2013-12-04 01:00,2013,12,4,01:00,1.5,,-1.8,,79,,8.0,,15,,24.1,,99.41,,,,,,Cloudy
2013-12-04 02:00:00,2013-12-04 02:00:00,2013-12-04 02:00,2013,12,4,02:00,1.2,,-1.4,,83,,9.0,,13,,16.1,,99.46,,,,,,Rain Showers
2013-12-04 03:00:00,2013-12-04 03:00:00,2013-12-04 03:00,2013,12,4,03:00,1.0,,-0.8,,88,,7.0,,13,,16.1,,99.5,,,,,,Rain Showers
2013-12-04 04:00:00,2013-12-04 04:00:00,2013-12-04 04:00,2013,12,4,04:00,0.6,,-0.9,,90,,8.0,,9,,16.1,,99.46,,,,,,Rain Showers
2013-12-04 05:00:00,2013-12-04 05:00:00,2013-12-04 05:00,2013,12,4,05:00,0.8,,-0.5,,91,,8.0,,15,,24.1,,99.41,,,,,,
2013-12-04 06:00:00,2013-12-04 06:00:00,2013-12-04 06:00,2013,12,4,06:00,1.0,,-0.5,,90,,7.0,,10,,19.3,,99.45,,,,,,
2013-12-04 07:00:00,2013-12-04 07:00:00,2013-12-04 07:00,2013,12,4,07:00,1.1,,-0.4,,90,,8.0,,10,,16.1,,99.45,,,,,,Cloudy
2013-12-04 08:00:00,2013-12-04 08:00:00,2013-12-04 08:00,2013,12,4,08:00,1.2,,-0.1,,91,,7.0,,5,,16.1,,99.55,,,,,,
2013-12-04 09:00:00,2013-12-04 09:00:00,2013-12-04 09:00,2013,12,4,09:00,2.2,,0.9,,91,,8.0,,13,,16.1,,99.5,,,,,,
2013-12-04 10:00:00,2013-12-04 10:00:00,2013-12-04 10:00,2013,12,4,10:00,2.9,,1.4,,90,,9.0,,9,,12.9,,99.55,,,,,,Cloudy
2013-12-04 11:00:00,2013-12-04 11:00:00,2013-12-04 11:00,2013,12,4,11:00,3.3,,1.7,,89,,9.0,,17,,16.1,,99.53,,,,,,
2013-12-04 12:00:00,2013-12-04 12:00:00,2013-12-04 12:00,2013,12,4,12:00,3.5,,2.0,,90,,8.0,,18,,9.7,,99.46,,,,,,Fog
2013-12-04 13:00:00,2013-12-04 13:00:00,2013-12-04 13:00,2013,12,4,13:00,3.7,,2.2,,90,,9.0,,19,,9.7,,99.42,,,,,,Fog
2013-12-04 14:00:00,2013-12-04 14:00:00,2013-12-04 14:00,2013,12,4,14:00,3.8,,2.0,,88,,8.0,,18,,9.7,,99.36,,,,,,Fog
2013-12-04 15:00:00,2013-12-04 15:00:00,2013-12-04 15:00,2013,12,4,15:00,3.6,,1.8,,88,,9.0,,17,,9.7,,99.35,,,,,,Fog
2013-12-04 16:00:00,2013-12-04 16:00:00,2013-12-04 16:00,2013,12,4,16:00,3.2,,1.7,,90,,9.0,,15,,9.7,,99.39,,,,,,Fog
2013-12-04 17:00:00,2013-12-04 17:00:00,2013-12-04 17:00,2013,12,4,17:00,2.9,,1.4,,90,,8.0,,13,,9.7,,99.37,,,,,,Fog
2013-12-04 18:00:00,2013-12-04 18:00:00,2013-12-04 18:00,2013,12,4,18:00,3.1,,1.5,,89,,9.0,,14,,12.9,,99.4,,,,,,
2013-12-04 19:00:00,2013-12-04 19:00:00,2013-12-04 19:00,2013,12,4,19:00,2.9,,1.0,,87,,9.0,,23,,12.9,,99.29,,,,,,Cloudy
2013-12-04 20:00:00,2013-12-04 20:00:00,2013-12-04 20:00,2013,12,4,20:00,2.9,,1.0,,87,,9.0,,18,,16.1,,99.25,,,,,,
2013-12-04 21:00:00,2013-12-04 21:00:00,2013-12-04 21:00,2013,12,4,21:00,2.9,,0.8,,86,,9.0,,14,,16.1,,99.15,,,,,,
2013-12-04 22:00:00,2013-12-04 22:00:00,2013-12-04 22:00,2013,12,4,22:00,3.0,,1.2,,88,,10.0,,15,,16.1,,99.05,,,,,,Cloudy
2013-12-04 23:00:00,2013-12-04 23:00:00,2013-12-04 23:00,2013,12,4,23:00,3.6,,2.0,,89,,9.0,,13,,16.1,,99.08,,,,,,
2013-12-05 00:00:00,2013-12-05 00:00:00,2013-12-05 00:00,2013,12,5,00:00,3.9,,2.9,,93,,9.0,,17,,8.1,,98.89,,,,,,Fog
2013-12-05 01:00:00,2013-12-05 01:00:00,2013-12-05 01:00,2013,12,5,01:00,4.6,,3.7,,94,,10.0,,15,,6.4,,98.75,,,,,,Fog
2013-12-05 02:00:00,2013-12-05 02:00:00,2013-12-05 02:00,2013,12,5,02:00,5.0,,4.0,,93,,10.0,,9,,12.9,,98.68,,,,,,
2013-12-05 03:00:00,2013-12-05 03:00:00,2013-12-05 03:00,2013,12,5,03:00,5.4,,4.2,,92,,9.0,,8,,12.9,,98.58,,,,,,
2013-12-05 04:00:00,2013-12-05 04:00:00,2013-12-05 04:00,2013,12,5,04:00,5.6,,4.3,,91,,11.0,,8,,12.9,,98.53,,,,,,Cloudy
2013-12-05 05:00:00,2013-12-05 05:00:00,2013-12-05 05:00,2013,12,5,05:00,6.7,,4.7,,87,,16.0,,4,,12.9,,98.48,,,,,,
2013-12-05 06:00:00,2013-12-05 06:00:00,2013-12-05 06:00,2013,12,5,06:00,7.0,,5.0,,87,,14.0,,6,,12.9,,98.46,,,,,,
2013-12-05 07:00:00,2013-12-05 07:00:00,2013-12-05 07:00,2013,12,5,07:00,7.3,,5.5,,88,,15.0,,10,,14.5,,98.46,,,,,,Cloudy
2013-12-05 08:00:00,2013-12-05 08:00:00,2013-12-05 08:00,2013,12,5,08:00,7.8,,6.0,,88,,15.0,,12,,14.5,,98.49,,,,,,
2013-12-05 09:00:00,2013-12-05 09:00:00,2013-12-05 09:00,2013,12,5,09:00,8.4,,6.5,,88,,15.0,,11,,14.5,,98.49,,,,,,
2013-12-05 10:00:00,2013-12-05 10:00:00,2013-12-05 10:00,2013,12,5,10:00,11.6,,9.4,,86,,18.0,,15,,16.1,,98.49,,,,,,Cloudy
2013-12-05 11:00:00,2013-12-05 11:00:00,2013-12-05 11:00,2013,12,5,11:00,15.2,,10.0,,71,,23.0,,33,,24.1,,98.49,,,,,,
2013-12-05 12:00:00,2013-12-05 12:00:00,2013-12-05 12:00,2013,12,5,12:00,14.9,,8.2,,64,,23.0,,34,,24.1,,98.44,,,,,,
2013-12-05 13:00:00,2013-12-05 13:00:00,2013-12-05 13:00,2013,12,5,13:00,14.7,,5.6,,54,,24.0,,31,,24.1,,98.5,,,,,,Cloudy
2013-12-05 14:00:00,2013-12-05 14:00:00,2013-12-05 14:00,2013,12,5,14:00,10.5,,5.9,,73,,29.0,,36,,24.1,,98.59,,,,,,
2013-12-05 15:00:00,2013-12-05 15:00:00,2013-12-05 15:00,2013,12,5,15:00,9.5,,4.5,,71,,28.0,,27,,24.1,,98.74,,,,,,
2013-12-05 16:00:00,2013-12-05 16:00:00,2013-12-05 16:00,2013,12,5,16:00,7.2,,1.7,,68,,27.0,,37,,24.1,,98.92,,,,,,Cloudy
2013-12-05 17:00:00,2013-12-05 17:00:00,2013-12-05 17:00,2013,12,5,17:00,5.3,,-1.8,,60,,26.0,,38,,24.1,,99.05,,,,,,
2013-12-05 18:00:00,2013-12-05 18:00:00,2013-12-05 18:00,2013,12,5,18:00,4.2,,-1.6,,66,,27.0,,25,,24.1,,99.2,,,,,,
2013-12-05 19:00:00,2013-12-05 19:00:00,2013-12-05 19:00,2013,12,5,19:00,4.2,,-1.4,,67,,26.0,,26,,24.1,,99.3,,,,,,Cloudy
2013-12-05 20:00:00,2013-12-05 20:00:00,2013-12-05 20:00,2013,12,5,20:00,3.9,,-2.1,,65,,27.0,,24,,24.1,,99.29,,,,,,
2013-12-05 21:00:00,2013-12-05 21:00:00,2013-12-05 21:00,2013,12,5,21:00,3.6,,-2.8,,63,,26.0,,27,,24.1,,99.43,,,,,,
2013-12-05 22:00:00,2013-12-05 22:00:00,2013-12-05 22:00,2013,12,5,22:00,3.4,,-2.4,,66,,27.0,,26,,24.1,,99.51,,,,,,Cloudy
2013-12-05 23:00:00,2013-12-05 23:00:00,2013-12-05 23:00,2013,12,5,23:00,2.6,,-3.5,,64,,27.0,,23,,24.1,,99.45,,,,,,
2013-12-06 00:00:00,2013-12-06 00:00:00,2013-12-06 00:00,2013,12,6,00:00,2.3,,-3.6,,65,,27.0,,28,,24.1,,99.55,,,,,,
2013-12-06 01:00:00,2013-12-06 01:00:00,2013-12-06 01:00,2013,12,6,01:00,1.8,,-4.3,,64,,28.0,,24,,24.1,,99.53,,,,,,Cloudy
2013-12-06 02:00:00,2013-12-06 02:00:00,2013-12-06 02:00,2013,12,6,02:00,1.4,,-5.1,,62,,29.0,,28,,24.1,,99.64,,,,,,
2013-12-06 03:00:00,2013-12-06 03:00:00,2013-12-06 03:00,2013,12,6,03:00,1.0,,-4.9,,65,,29.0,,18,,24.1,,99.67,,,,,,
2013-12-06 04:00:00,2013-12-06 04:00:00,2013-12-06 04:00,2013,12,6,04:00,0.4,,-5.4,,65,,29.0,,20,,24.1,,99.65,,,,,,Cloudy
2013-12-06 05:00:00,2013-12-06 05:00:00,2013-12-06 05:00,2013,12,6,05:00,0.2,,-5.6,,65,,29.0,,24,,24.1,,99.82,,,,,,
2013-12-06 06:00:00,2013-12-06 06:00:00,2013-12-06 06:00,2013,12,6,06:00,-0.2,,-5.8,,66,,29.0,,17,,24.1,,99.82,,,,-5.0,,
2013-12-06 07:00:00,2013-12-06 07:00:00,2013-12-06 07:00,2013,12,6,07:00,-0.2,,-6.4,,63,,28.0,,26,,24.1,,99.92,,,,-6.0,,Cloudy
2013-12-06 08:00:00,2013-12-06 08:00:00,2013-12-06 08:00,2013,12,6,08:00,-0.2,,-6.0,,65,,30.0,,16,,24.1,,99.94,,,,-5.0,,
2013-12-06 09:00:00,2013-12-06 09:00:00,2013-12-06 09:00,2013,12,6,09:00,0.0,,-6.2,,63,,29.0,,22,,24.1,,100.02,,,,-6.0,,
2013-12-06 10:00:00,2013-12-06 10:00:00,2013-12-06 10:00,2013,12,6,10:00,-0.1,,-6.7,,61,,30.0,,23,,24.1,,100.06,,,,-6.0,,Cloudy
2013-12-06 11:00:00,2013-12-06 11:00:00,2013-12-06 11:00,2013,12,6,11:00,-0.2,,-7.3,,59,,30.0,,19,,24.1,,100.11,,,,-5.0,,
2013-12-06 12:00:00,2013-12-06 12:00:00,2013-12-06 12:00,2013,12,6,12:00,-0.3,,-8.1,,56,,31.0,,21,,24.1,,100.11,,,,-6.0,,
2013-12-06 13:00:00,2013-12-06 13:00:00,2013-12-06 13:00,2013,12,6,13:00,-0.4,,-8.4,,55,,30.0,,20,,24.1,,100.14,,,,-6.0,,Cloudy
2013-12-06 14:00:00,2013-12-06 14:00:00,2013-12-06 14:00,2013,12,6,14:00,-0.3,,-8.1,,56,,29.0,,17,,24.1,,100.08,,,,-5.0,,
2013-12-06 15:00:00,2013-12-06 15:00:00,2013-12-06 15:00,2013,12,6,15:00,-0.4,,-7.9,,57,,31.0,,18,,24.1,,100.06,,,,-5.0,,
2013-12-06 16:00:00,2013-12-06 16:00:00,2013-12-06 16:00,2013,12,6,16:00,-0.8,,-8.1,,58,,30.0,,16,,24.1,,100.12,,,,-6.0,,Cloudy
2013-12-06 17:00:00,2013-12-06 17:00:00,2013-12-06 17:00,2013,12,6,17:00,-1.0,,-7.6,,61,,32.0,,17,,24.1,,100.15,,,,-6.0,,
2013-12-06 18:00:00,2013-12-06 18:00:00,2013-12-06 18:00,2013,12,6,18:00,-1.2,,-7.4,,63,,30.0,,15,,24.1,,100.15,,,,-6.0,,
2013-12-06 19:00:00,2013-12-06 19:00:00,2013-12-06 19:00,2013,12,6,19:00,-1.5,,-8.3,,60,,30.0,,21,,24.1,,100.23,,,,-7.0,,Cloudy
2013-12-06 20:00:00,2013-12-06 20:00:00,2013-12-06 20:00,2013,12,6,20:00,-1.7,,-8.3,,61,,31.0,,18,,24.1,,100.26,,,,-7.0,,
2013-12-06 21:00:00,2013-12-06 21:00:00,2013-12-06 21:00,2013,12,6,21:00,-1.9,,-8.3,,62,,31.0,,18,,24.1,,100.32,,,,-7.0,,
2013-12-06 22:00:00,2013-12-06 22:00:00,2013-12-06 22:00,2013,12,6,22:00,-2.1,,-9.1,,59,,31.0,,21,,24.1,,100.3,,,,-8.0,,Cloudy
2013-12-06 23:00:00,2013-12-06 23:00:00,2013-12-06 23:00,2013,12,6,23:00,-2.2,,-9.4,,58,,31.0,,13,,24.1,,100.35,,,,-7.0,,
2013-12-07 00:00:00,2013-12-07 00:00:00,2013-12-07 00:00,2013,12,7,00:00,-2.3,,-9.7,,57,,31.0,,15,,24.1,,100.37,,,,-7.0,,
2013-12-07 01:00:00,2013-12-07 01:00:00,2013-12-07 01:00,2013,12,7,01:00,-2.2,,-9.2,,59,,29.0,,19,,24.1,,100.43,,,,-8.0,,Mostly Cloudy
2013-12-07 02:00:00,2013-12-07 02:00:00,2013-12-07 02:00,2013,12,7,02:00,-2.3,,-8.4,,63,,28.0,,13,,24.1,,100.43,,,,-7.0,,
2013-12-07 03:00:00,2013-12-07 03:00:00,2013-12-07 03:00,2013,12,7,03:00,-2.4,,-8.5,,63,,29.0,,17,,24.1,,100.47,,,,-8.0,,
2013-12-07 04:00:00,2013-12-07 04:00:00,2013-12-07 04:00,2013,12,7,04:00,-2.8,,-9.1,,62,,31.0,,18,,24.1,,100.51,,,,-8.0,,Cloudy
2013-12-07 05:00:00,2013-12-07 05:00:00,2013-12-07 05:00,2013,12,7,05:00,-3.5,,-10.4,,59,,30.0,,19,,24.1,,100.58,,,,-9.0,,
2013-12-07 06:00:00,2013-12-07 06:00:00,2013-12-07 06:00,2013,12,7,06:00,-4.1,,-11.4,,57,,28.0,,20,,24.1,,100.64,,,,-10.0,,
2013-12-07 07:00:00,2013-12-07 07:00:00,2013-12-07 07:00,2013,12,7,07:00,-4.5,,-10.9,,61,,27.0,,15,,24.1,,100.72,,,,-10.0,,Mostly Cloudy
2013-12-07 08:00:00,2013-12-07 08:00:00,2013-12-07 08:00,2013,12,7,08:00,-3.6,,-10.1,,61,,28.0,,18,,24.1,,100.78,,,,-9.0,,Snow Showers
2013-12-07 09:00:00,2013-12-07 09:00:00,2013-12-07 09:00,2013,12,7,09:00,-3.3,,-11.8,,52,,27.0,,22,,24.1,,100.86,,,,-10.0,,Snow Showers
2013-12-07 10:00:00,2013-12-07 10:00:00,2013-12-07 10:00,2013,12,7,10:00,-3.2,,-11.7,,52,,29.0,,28,,24.1,,100.91,,,,-10.0,,Mostly Cloudy
2013-12-07 11:00:00,2013-12-07 11:00:00,2013-12-07 11:00,2013,12,7,11:00,-3.1,,-10.9,,55,,27.0,,26,,19.3,,100.95,,,,-10.0,,
2013-12-07 12:00:00,2013-12-07 12:00:00,2013-12-07 12:00,2013,12,7,12:00,-2.8,,-12.1,,49,,29.0,,30,,24.1,,100.94,,,,-10.0,,
2013-12-07 13:00:00,2013-12-07 13:00:00,2013-12-07 13:00,2013,12,7,13:00,-2.4,,-12.8,,45,,30.0,,32,,24.1,,100.95,,,,-10.0,,Mostly Cloudy
2013-12-07 14:00:00,2013-12-07 14:00:00,2013-12-07 14:00,2013,12,7,14:00,-2.5,,-12.4,,47,,29.0,,27,,24.1,,100.97,,,,-9.0,,Snow Showers
2013-12-07 15:00:00,2013-12-07 15:00:00,2013-12-07 15:00,2013,12,7,15:00,-2.8,,-11.4,,52,,27.0,,25,,24.1,,101.0,,,,-10.0,,Snow Showers
2013-12-07 16:00:00,2013-12-07 16:00:00,2013-12-07 16:00,2013,12,7,16:00,-3.4,,-12.4,,50,,29.0,,26,,24.1,,101.06,,,,-10.0,,Mostly Cloudy
2013-12-07 17:00:00,2013-12-07 17:00:00,2013-12-07 17:00,2013,12,7,17:00,-4.0,,-12.7,,51,,28.0,,22,,24.1,,101.11,,,,-11.0,,
2013-12-07 18:00:00,2013-12-07 18:00:00,2013-12-07 18:00,2013,12,7,18:00,-4.1,,-13.1,,50,,29.0,,27,,24.1,,101.18,,,,-11.0,,
2013-12-07 19:00:00,2013-12-07 19:00:00,2013-12-07 19:00,2013,12,7,19:00,-4.8,,-10.6,,64,,28.0,,17,,24.1,,101.22,,,,-11.0,,Mostly Cloudy
2013-12-07 20:00:00,2013-12-07 20:00:00,2013-12-07 20:00,2013,12,7,20:00,-5.4,,-11.0,,65,,26.0,,20,,24.1,,101.29,,,,-12.0,,
2013-12-07 21:00:00,2013-12-07 21:00:00,2013-12-07 21:00,2013,12,7,21:00,-5.9,,-11.3,,66,,25.0,,18,,24.1,,101.29,,,,-12.0,,
2013-12-07 22:00:00,2013-12-07 22:00:00,2013-12-07 22:00,2013,12,7,22:00,-7.1,,-11.3,,72,,26.0,,14,,24.1,,101.29,,,,-13.0,,Mainly Clear
2013-12-07 23:00:00,2013-12-07 23:00:00,2013-12-07 23:00,2013,12,7,23:00,-7.7,,-11.6,,74,,24.0,,10,,24.1,,101.33,,,,-13.0,,
2013-12-08 00:00:00,2013-12-08 00:00:00,2013-12-08 00:00,2013,12,8,00:00,-7.6,,-11.6,,73,,24.0,,13,,24.1,,101.32,,,,-13.0,,
2013-12-08 01:00:00,2013-12-08 01:00:00,2013-12-08 01:00,2013,12,8,01:00,-7.2,,-11.3,,73,,25.0,,18,,24.1,,101.29,,,,-14.0,,Clear
