DateTime,Date/Time,Year,Month,Day,Time,Temp (°C),Temp Flag,Dew Point Temp (°C),Dew Point Temp Flag,Rel Hum (%),Rel Hum Flag,Wind Dir (10s deg),Wind Dir Flag,Wind Spd (km/h),Wind Spd Flag,Visibility (km),Visibility Flag,Stn Press (kPa),Stn Press Flag,Hmdx,Hmdx Flag,Wind Chill,Wind Chill Flag,Weather
2015-12-01 00:00:00,2015-12-01 00:00,2015,12,1,00:00,0.7,,-2.2,,81.0,,6.0,,14.0,,16.1,,100.16,,,,,,
2015-12-01 01:00:00,2015-12-01 01:00,2015,12,1,01:00,0.8,,-1.6,,84.0,,6.0,,18.0,,16.1,,100.07,,,,,,Cloudy
2015-12-01 02:00:00,2015-12-01 02:00,2015,12,1,02:00,1.2,,-1.2,,84.0,,7.0,,14.0,,16.1,,100.0,,,,,,
2015-12-01 03:00:00,2015-12-01 03:00,2015,12,1,03:00,2.4,,0.6,,88.0,,9.0,,14.0,,16.1,,99.97,,,,,,
2015-12-01 04:00:00,2015-12-01 04:00,2015,12,1,04:00,2.9,,1.4,,90.0,,7.0,,22.0,,16.1,,99.78,,,,,,Cloudy
2015-12-01 05:00:00,2015-12-01 05:00,2015,12,1,05:00,3.2,,1.7,,90.0,,9.0,,20.0,,16.1,,99.76,,,,,,
2015-12-01 06:00:00,2015-12-01 06:00,2015,12,1,06:00,3.3,,2.3,,93.0,,9.0,,23.0,,4.8,,99.66,,,,,,"Drizzle,Fog"
2015-12-01 07:00:00,2015-12-01 07:00,2015,12,1,07:00,3.9,,3.0,,94.0,,9.0,,12.0,,6.4,,99.65,,,,,,"Drizzle,Fog"
2015-12-01 08:00:00,2015-12-01 08:00,2015,12,1,08:00,4.4,,3.5,,94.0,,8.0,,13.0,,4.8,,99.6,,,,,,"Drizzle,Fog"
2015-12-01 09:00:00,2015-12-01 09:00,2015,12,1,09:00,5.4,,4.5,,94.0,,9.0,,15.0,,9.7,,99.53,,,,,,Fog
2015-12-01 10:00:00,2015-12-01 10:00,2015,12,1,10:00,5.9,,4.4,,90.0,,10.0,,12.0,,16.1,,99.43,,,,,,Cloudy
2015-12-01 11:00:00,2015-12-01 11:00,2015,12,1,11:00,6.2,,4.4,,88.0,,11.0,,14.0,,19.3,,99.39,,,,,,
2015-12-01 12:00:00,2015-12-01 12:00,2015,12,1,12:00,6.4,,4.4,,87.0,,11.0,,10.0,,24.1,,99.26,,,,,,
2015-12-01 13:00:00,2015-12-01 13:00,2015,12,1,13:00,6.7,,4.5,,86.0,,11.0,,12.0,,24.1,,99.13,,,,,,Cloudy
2015-12-01 14:00:00,2015-12-01 14:00,2015,12,1,14:00,6.5,,5.3,,92.0,,9.0,,13.0,,6.4,,99.06,,,,,,"Drizzle,Fog"
2015-12-01 15:00:00,2015-12-01 15:00,2015,12,1,15:00,6.8,,5.9,,94.0,,10.0,,13.0,,4.8,,98.99,,,,,,"Drizzle,Fog"
2015-12-01 16:00:00,2015-12-01 16:00,2015,12,1,16:00,6.8,,6.1,,95.0,,12.0,,14.0,,2.4,,98.93,,,,,,"Drizzle,Fog"
2015-12-01 17:00:00,2015-12-01 17:00,2015,12,1,17:00,7.1,,6.4,,95.0,,12.0,,9.0,,2.4,,98.94,,,,,,"Drizzle,Fog"
2015-12-01 18:00:00,2015-12-01 18:00,2015,12,1,18:00,7.3,,6.6,,95.0,,12.0,,9.0,,4.0,,98.92,,,,,,"Drizzle,Fog"
2015-12-01 19:00:00,2015-12-01 19:00,2015,12,1,19:00,7.7,,7.0,,95.0,,11.0,,9.0,,3.2,,98.9,,,,,,"Drizzle,Fog"
2015-12-01 20:00:00,2015-12-01 20:00,2015,12,1,20:00,8.1,,7.5,,96.0,,15.0,,4.0,,2.8,,98.91,,,,,,"Drizzle,Fog"
2015-12-01 21:00:00,2015-12-01 21:00,2015,12,1,21:00,7.8,,7.2,,96.0,,22.0,,3.0,,1.2,,98.9,,,,,,"Drizzle,Fog"
2015-12-01 22:00:00,2015-12-01 22:00,2015,12,1,22:00,7.7,,7.1,,96.0,,26.0,,4.0,,6.4,,98.87,,,,,,"Drizzle,Fog"
2015-12-01 23:00:00,2015-12-01 23:00,2015,12,1,23:00,7.2,,6.6,,96.0,,27.0,,9.0,,16.1,,98.89,,,,,,
2015-12-02 00:00:00,2015-12-02 00:00,2015,12,2,00:00,7.1,,6.5,,96.0,,27.0,,10.0,,24.1,,98.9,,,,,,
2015-12-02 01:00:00,2015-12-02 01:00,2015,12,2,01:00,6.9,,5.7,,92.0,,28.0,,17.0,,24.1,,98.99,,,,,,Mostly Cloudy
2015-12-02 02:00:00,2015-12-02 02:00,2015,12,2,02:00,4.5,,3.5,,93.0,,27.0,,10.0,,24.1,,98.99,,,,,,
2015-12-02 03:00:00,2015-12-02 03:00,2015,12,2,03:00,5.0,,3.5,,90.0,,28.0,,18.0,,24.1,,99.01,,,,,,
2015-12-02 04:00:00,2015-12-02 04:00,2015,12,2,04:00,3.7,,1.9,,88.0,,29.0,,12.0,,24.1,,99.02,,,,,,Mainly Clear
2015-12-02 05:00:00,2015-12-02 05:00,2015,12,2,05:00,3.5,,1.1,,84.0,,32.0,,16.0,,24.1,,98.99,,,,,,
2015-12-02 06:00:00,2015-12-02 06:00,2015,12,2,06:00,2.6,,0.3,,85.0,,33.0,,9.0,,24.1,,98.99,,,,,,
2015-12-02 07:00:00,2015-12-02 07:00,2015,12,2,07:00,3.1,,0.3,,82.0,,36.0,,2.0,,24.1,,99.03,,,,,,Cloudy
2015-12-02 08:00:00,2015-12-02 08:00,2015,12,2,08:00,3.4,,0.5,,81.0,,21.0,,4.0,,24.1,,99.06,,,,,,
2015-12-02 09:00:00,2015-12-02 09:00,2015,12,2,09:00,3.2,,0.1,,80.0,,26.0,,4.0,,24.1,,99.02,,,,,,
2015-12-02 10:00:00,2015-12-02 10:00,2015,12,2,10:00,4.6,,1.1,,78.0,,36.0,,2.0,,24.1,,99.02,,,,,,Mostly Cloudy
2015-12-02 11:00:00,2015-12-02 11:00,2015,12,2,11:00,5.2,,0.4,,71.0,,36.0,,4.0,,24.1,,98.93,,,,,,
2015-12-02 12:00:00,2015-12-02 12:00,2015,12,2,12:00,5.7,,-0.2,,66.0,,36.0,,8.0,,24.1,,98.79,,,,,,
2015-12-02 13:00:00,2015-12-02 13:00,2015,12,2,13:00,6.3,,0.6,,67.0,,35.0,,17.0,,24.1,,98.64,,,,,,Mainly Clear
2015-12-02 14:00:00,2015-12-02 14:00,2015,12,2,14:00,6.6,,0.3,,64.0,,35.0,,17.0,,24.1,,98.61,,,,,,
2015-12-02 15:00:00,2015-12-02 15:00,2015,12,2,15:00,6.5,,-0.2,,62.0,,1.0,,17.0,,24.1,,98.57,,,,,,
2015-12-02 16:00:00,2015-12-02 16:00,2015,12,2,16:00,5.4,,-0.9,,64.0,,34.0,,22.0,,24.1,,98.69,,,,,,Mostly Cloudy
2015-12-02 17:00:00,2015-12-02 17:00,2015,12,2,17:00,4.6,,-0.8,,68.0,,2.0,,15.0,,24.1,,98.69,,,,,,
2015-12-02 18:00:00,2015-12-02 18:00,2015,12,2,18:00,3.7,,-1.3,,70.0,,35.0,,16.0,,24.1,,98.65,,,,,,
2015-12-02 19:00:00,2015-12-02 19:00,2015,12,2,19:00,4.2,,-0.4,,72.0,,35.0,,21.0,,24.1,,98.72,,,,,,Mostly Cloudy
2015-12-02 20:00:00,2015-12-02 20:00,2015,12,2,20:00,3.2,,-0.6,,76.0,,36.0,,8.0,,24.1,,98.81,,,,,,
2015-12-02 21:00:00,2015-12-02 21:00,2015,12,2,21:00,2.8,,-1.2,,75.0,,33.0,,22.0,,24.1,,98.79,,,,,,
2015-12-02 22:00:00,2015-12-02 22:00,2015,12,2,22:00,3.2,,-1.0,,74.0,,33.0,,28.0,,24.1,,98.76,,,,,,Mainly Clear
2015-12-02 23:00:00,2015-12-02 23:00,2015,12,2,23:00,1.3,,-1.8,,80.0,,31.0,,15.0,,24.1,,98.82,,,,,,
2015-12-03 00:00:00,2015-12-03 00:00,2015,12,3,00:00,1.9,,-1.5,,78.0,,30.0,,9.0,,24.1,,98.84,,,,,,
2015-12-03 01:00:00,2015-12-03 01:00,2015,12,3,01:00,2.5,,-0.9,,78.0,,32.0,,13.0,,24.1,,98.87,,,,,,Mostly Cloudy
2015-12-03 02:00:00,2015-12-03 02:00,2015,12,3,02:00,2.4,,-1.0,,78.0,,31.0,,13.0,,24.1,,98.88,,,,,,
2015-12-03 03:00:00,2015-12-03 03:00,2015,12,3,03:00,2.9,,-0.4,,79.0,,32.0,,11.0,,24.1,,98.96,,,,,,
2015-12-03 04:00:00,2015-12-03 04:00,2015,12,3,04:00,2.7,,-0.2,,81.0,,31.0,,10.0,,24.1,,98.99,,,,,,Mostly Cloudy
2015-12-03 05:00:00,2015-12-03 05:00,2015,12,3,05:00,2.6,,-0.3,,81.0,,29.0,,13.0,,24.1,,99.04,,,,,,
2015-12-03 06:00:00,2015-12-03 06:00,2015,12,3,06:00,3.0,,-0.5,,78.0,,29.0,,19.0,,24.1,,99.13,,,,,,
2015-12-03 07:00:00,2015-12-03 07:00,2015,12,3,07:00,2.3,,-0.8,,80.0,,28.0,,16.0,,24.1,,99.23,,,,,,Mostly Cloudy
2015-12-03 08:00:00,2015-12-03 08:00,2015,12,3,08:00,2.7,,0.1,,83.0,,27.0,,16.0,,24.1,,99.33,,,,,,
2015-12-03 09:00:00,2015-12-03 09:00,2015,12,3,09:00,3.4,,0.3,,80.0,,28.0,,24.0,,24.1,,99.39,,,,,,
2015-12-03 10:00:00,2015-12-03 10:00,2015,12,3,10:00,4.9,,0.5,,73.0,,29.0,,28.0,,24.1,,99.45,,,,,,Mainly Clear
2015-12-03 11:00:00,2015-12-03 11:00,2015,12,3,11:00,5.3,,0.7,,72.0,,29.0,,30.0,,24.1,,99.52,,,,,,
2015-12-03 12:00:00,2015-12-03 12:00,2015,12,3,12:00,5.9,,0.7,,69.0,,30.0,,29.0,,24.1,,99.54,,,,,,
2015-12-03 13:00:00,2015-12-03 13:00,2015,12,3,13:00,5.8,,-0.1,,66.0,,30.0,,31.0,,24.1,,99.59,,,,,,Mostly Cloudy
2015-12-03 14:00:00,2015-12-03 14:00,2015,12,3,14:00,5.6,,-1.8,,59.0,,30.0,,36.0,,24.1,,99.68,,,,,,
2015-12-03 15:00:00,2015-12-03 15:00,2015,12,3,15:00,5.6,,-0.5,,65.0,,30.0,,30.0,,24.1,,99.74,,,,,,
2015-12-03 16:00:00,2015-12-03 16:00,2015,12,3,16:00,4.7,,-0.9,,67.0,,32.0,,33.0,,24.1,,99.85,,,,,,Mostly Cloudy
2015-12-03 17:00:00,2015-12-03 17:00,2015,12,3,17:00,4.7,,-1.1,,66.0,,31.0,,21.0,,24.1,,99.96,,,,,,
2015-12-03 18:00:00,2015-12-03 18:00,2015,12,3,18:00,4.8,,-0.4,,69.0,,29.0,,24.0,,24.1,,100.05,,,,,,
2015-12-03 19:00:00,2015-12-03 19:00,2015,12,3,19:00,4.3,,-0.7,,70.0,,29.0,,22.0,,24.1,,100.14,,,,,,Mostly Cloudy
2015-12-03 20:00:00,2015-12-03 20:00,2015,12,3,20:00,3.8,,-1.6,,68.0,,29.0,,18.0,,24.1,,100.23,,,,,,
2015-12-03 21:00:00,2015-12-03 21:00,2015,12,3,21:00,3.7,,-0.5,,74.0,,27.0,,16.0,,24.1,,100.29,,,,,,Rain
2015-12-03 22:00:00,2015-12-03 22:00,2015,12,3,22:00,3.6,,0.3,,79.0,,24.0,,14.0,,24.1,,100.29,,,,,,Mostly Cloudy
2015-12-03 23:00:00,2015-12-03 23:00,2015,12,3,23:00,4.2,,-1.2,,68.0,,26.0,,17.0,,24.1,,100.28,,,,,,
2015-12-04 00:00:00,2015-12-04 00:00,2015,12,4,00:00,4.6,,-1.4,,65.0,,25.0,,25.0,,24.1,,100.31,,,,,,
2015-12-04 01:00:00,2015-12-04 01:00,2015,12,4,01:00,4.6,,-1.2,,66.0,,26.0,,24.0,,24.1,,100.26,,,,,,Mostly Cloudy
2015-12-04 02:00:00,2015-12-04 02:00,2015,12,4,02:00,4.4,,-1.2,,67.0,,25.0,,20.0,,24.1,,100.25,,,,,,
2015-12-04 03:00:00,2015-12-04 03:00,2015,12,4,03:00,4.5,,-1.3,,66.0,,26.0,,28.0,,24.1,,100.31,,,,,,
2015-12-04 04:00:00,2015-12-04 04:00,2015,12,4,04:00,4.3,,-1.3,,67.0,,26.0,,27.0,,24.1,,100.34,,,,,,Cloudy
2015-12-04 05:00:00,2015-12-04 05:00,2015,12,4,05:00,4.3,,-1.1,,68.0,,27.0,,24.0,,24.1,,100.44,,,,,,
2015-12-04 06:00:00,2015-12-04 06:00,2015,12,4,06:00,4.2,,-1.2,,68.0,,28.0,,36.0,,24.1,,100.52,,,,,,
2015-12-04 07:00:00,2015-12-04 07:00,2015,12,4,07:00,4.2,,-1.0,,69.0,,27.0,,24.0,,24.1,,100.61,,,,,,Cloudy
2015-12-04 08:00:00,2015-12-04 08:00,2015,12,4,08:00,4.3,,-1.1,,68.0,,28.0,,25.0,,19.3,,100.7,,,,,,
2015-12-04 09:00:00,2015-12-04 09:00,2015,12,4,09:00,4.6,,-1.0,,67.0,,26.0,,19.0,,19.3,,100.76,,,,,,
2015-12-04 10:00:00,2015-12-04 10:00,2015,12,4,10:00,4.9,,-0.7,,67.0,,26.0,,22.0,,24.1,,100.83,,,,,,Cloudy
2015-12-04 11:00:00,2015-12-04 11:00,2015,12,4,11:00,5.1,,-0.3,,68.0,,27.0,,23.0,,24.1,,100.91,,,,,,
2015-12-04 12:00:00,2015-12-04 12:00,2015,12,4,12:00,5.2,,-0.6,,66.0,,29.0,,27.0,,24.1,,100.91,,,,,,
2015-12-04 13:00:00,2015-12-04 13:00,2015,12,4,13:00,5.3,,-0.7,,65.0,,28.0,,21.0,,24.1,,100.96,,,,,,Cloudy
2015-12-04 14:00:00,2015-12-04 14:00,2015,12,4,14:00,5.4,,-0.6,,65.0,,27.0,,23.0,,24.1,,100.98,,,,,,
2015-12-04 15:00:00,2015-12-04 15:00,2015,12,4,15:00,5.4,,-0.4,,66.0,,29.0,,13.0,,24.1,,101.01,,,,,,
2015-12-04 16:00:00,2015-12-04 16:00,2015,12,4,16:00,5.3,,-0.5,,66.0,,28.0,,17.0,,24.1,,101.1,,,,,,Cloudy
2015-12-04 17:00:00,2015-12-04 17:00,2015,12,4,17:00,5.1,,-0.5,,67.0,,26.0,,16.0,,24.1,,101.19,,,,,,
2015-12-04 18:00:00,2015-12-04 18:00,2015,12,4,18:00,4.8,,-0.4,,69.0,,26.0,,15.0,,24.1,,101.23,,,,,,
2015-12-04 19:00:00,2015-12-04 19:00,2015,12,4,19:00,4.9,,-0.3,,69.0,,27.0,,14.0,,24.1,,101.31,,,,,,Cloudy
2015-12-04 20:00:00,2015-12-04 20:00,2015,12,4,20:00,4.7,,-0.3,,70.0,,26.0,,12.0,,24.1,,101.37,,,,,,
2015-12-04 21:00:00,2015-12-04 21:00,2015,12,4,21:00,4.5,,-0.5,,70.0,,27.0,,16.0,,24.1,,101.42,,,,,,
2015-12-04 22:00:00,2015-12-04 22:00,2015,12,4,22:00,4.3,,-0.7,,70.0,,29.0,,13.0,,24.1,,101.46,,,,,,Cloudy
2015-12-04 23:00:00,2015-12-04 23:00,2015,12,4,23:00,3.9,,-0.7,,72.0,,25.0,,14.0,,24.1,,101.47,,,,,,
2015-12-05 00:00:00,2015-12-05 00:00,2015,12,5,00:00,3.9,,-0.1,,75.0,,25.0,,14.0,,24.1,,101.54,,,,,,
2015-12-05 01:00:00,2015-12-05 01:00,2015,12,5,01:00,3.4,,-0.1,,78.0,,24.0,,11.0,,24.1,,101.54,,,,,,Cloudy
2015-12-05 02:00:00,2015-12-05 02:00,2015,12,5,02:00,2.7,,-0.2,,81.0,,25.0,,12.0,,24.1,,101.52,,,,,,
2015-12-05 03:00:00,2015-12-05 03:00,2015,12,5,03:00,2.4,,-0.4,,82.0,,25.0,,12.0,,24.1,,101.56,,,,,,
2015-12-05 04:00:00,2015-12-05 04:00,2015,12,5,04:00,2.0,,-0.1,,86.0,,23.0,,10.0,,19.3,,101.56,,,,,,Cloudy
2015-12-05 05:00:00,2015-12-05 05:00,2015,12,5,05:00,1.8,,0.0,,88.0,,25.0,,8.0,,9.7,,101.58,,,,,,Fog
