DateTime,2013-10-01 14:00:00,2013-10-01 14:00,2013,10,1,14:00,23.7,Unnamed: 7,14.8,Unnamed: 9,57.0,Unnamed: 11,20.0,Unnamed: 13,14.0,Unnamed: 15,24.1,Unnamed: 17,99.3,Unnamed: 19,28.0,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24
2013-10-01 15:00:00,2013-10-01 15:00:00,2013-10-01 15:00,2013,10,1,15:00,24.1,,13.8,,52.0,,20.0,,22.0,,24.1,,99.23,,27.0,,,,
2013-10-01 16:00:00,2013-10-01 16:00:00,2013-10-01 16:00,2013,10,1,16:00,22.6,,15.3,,63.0,,15.0,,14.0,,24.1,,99.19,,27.0,,,,Mainly Clear
2013-10-01 17:00:00,2013-10-01 17:00:00,2013-10-01 17:00,2013,10,1,17:00,23.5,,15.2,,59.0,,22.0,,23.0,,24.1,,99.17,,28.0,,,,
2013-10-01 18:00:00,2013-10-01 18:00:00,2013-10-01 18:00,2013,10,1,18:00,21.7,,15.4,,67.0,,21.0,,28.0,,24.1,,99.17,,26.0,,,,
2013-10-01 19:00:00,2013-10-01 19:00:00,2013-10-01 19:00,2013,10,1,19:00,20.5,,15.4,,72.0,,22.0,,21.0,,24.1,,99.18,,25.0,,,,Clear
2013-10-01 20:00:00,2013-10-01 20:00:00,2013-10-01 20:00,2013,10,1,20:00,19.7,,15.4,,76.0,,21.0,,18.0,,24.1,,99.18,,,,,,
2013-10-01 21:00:00,2013-10-01 21:00:00,2013-10-01 21:00,2013,10,1,21:00,18.9,,15.4,,80.0,,21.0,,15.0,,24.1,,99.18,,,,,,
2013-10-01 22:00:00,2013-10-01 22:00:00,2013-10-01 22:00,2013,10,1,22:00,18.2,,15.3,,83.0,,24.0,,11.0,,24.1,,99.2,,,,,,Clear
2013-10-01 23:00:00,2013-10-01 23:00:00,2013-10-01 23:00,2013,10,1,23:00,18.5,,15.2,,81.0,,26.0,,22.0,,24.1,,99.2,,,,,,
2013-10-02 00:00:00,2013-10-02 00:00:00,2013-10-02 00:00,2013,10,2,00:00,17.8,,14.7,,82.0,,25.0,,21.0,,24.1,,99.19,,,,,,
2013-10-02 01:00:00,2013-10-02 01:00:00,2013-10-02 01:00,2013,10,2,01:00,17.6,,14.7,,83.0,,24.0,,14.0,,24.1,,99.21,,,,,,Mostly Cloudy
2013-10-02 02:00:00,2013-10-02 02:00:00,2013-10-02 02:00,2013,10,2,02:00,16.9,,14.6,,86.0,,24.0,,11.0,,24.1,,99.22,,,,,,
2013-10-02 03:00:00,2013-10-02 03:00:00,2013-10-02 03:00,2013,10,2,03:00,18.3,,15.2,,82.0,,25.0,,15.0,,24.1,,99.2,,,,,,
2013-10-02 04:00:00,2013-10-02 04:00:00,2013-10-02 04:00,2013,10,2,04:00,17.4,,15.1,,86.0,,25.0,,15.0,,24.1,,99.24,,,,,,Mostly Cloudy
2013-10-02 05:00:00,2013-10-02 05:00:00,2013-10-02 05:00,2013,10,2,05:00,18.2,,15.5,,84.0,,25.0,,18.0,,24.1,,99.3,,,,,,
2013-10-02 06:00:00,2013-10-02 06:00:00,2013-10-02 06:00,2013,10,2,06:00,18.2,,15.5,,84.0,,25.0,,14.0,,19.3,,99.34,,,,,,
2013-10-02 07:00:00,2013-10-02 07:00:00,2013-10-02 07:00,2013,10,2,07:00,18.5,,15.6,,83.0,,26.0,,16.0,,16.1,,99.38,,,,,,Mostly Cloudy
2013-10-02 08:00:00,2013-10-02 08:00:00,2013-10-02 08:00,2013,10,2,08:00,19.3,,16.0,,81.0,,25.0,,15.0,,19.3,,99.43,,,,,,
2013-10-02 09:00:00,2013-10-02 09:00:00,2013-10-02 09:00,2013,10,2,09:00,20.4,,15.1,,71.0,,28.0,,20.0,,24.1,,99.48,,,,,,
2013-10-02 10:00:00,2013-10-02 10:00:00,2013-10-02 10:00,2013,10,2,10:00,21.4,,14.2,,63.0,,32.0,,14.0,,24.1,,99.51,,25.0,,,,Mainly Clear
2013-10-02 11:00:00,2013-10-02 11:00:00,2013-10-02 11:00,2013,10,2,11:00,22.7,,10.0,,44.0,,33.0,,15.0,,24.1,,99.53,,,,,,
2013-10-02 12:00:00,2013-10-02 12:00:00,2013-10-02 12:00,2013,10,2,12:00,23.6,,9.4,,40.0,,30.0,,19.0,,24.1,,99.54,,25.0,,,,
2013-10-02 13:00:00,2013-10-02 13:00:00,2013-10-02 13:00,2013,10,2,13:00,24.2,,10.3,,41.0,,28.0,,18.0,,24.1,,99.51,,26.0,,,,Clear
2013-10-02 14:00:00,2013-10-02 14:00:00,2013-10-02 14:00,2013,10,2,14:00,24.6,,8.3,,35.0,,30.0,,21.0,,24.1,,99.5,,25.0,,,,
2013-10-02 15:00:00,2013-10-02 15:00:00,2013-10-02 15:00,2013,10,2,15:00,24.1,,7.5,,34.0,,28.0,,28.0,,24.1,,99.54,,,,,,
2013-10-02 16:00:00,2013-10-02 16:00:00,2013-10-02 16:00,2013,10,2,16:00,23.4,,4.6,,29.0,,30.0,,27.0,,24.1,,99.54,,,,,,Clear
2013-10-02 17:00:00,2013-10-02 17:00:00,2013-10-02 17:00,2013,10,2,17:00,22.1,,4.4,,31.0,,30.0,,23.0,,24.1,,99.57,,,,,,
2013-10-02 18:00:00,2013-10-02 18:00:00,2013-10-02 18:00,2013,10,2,18:00,20.2,,4.4,,35.0,,29.0,,16.0,,24.1,,99.64,,,,,,
2013-10-02 19:00:00,2013-10-02 19:00:00,2013-10-02 19:00,2013,10,2,19:00,18.2,,3.8,,38.0,,30.0,,16.0,,24.1,,99.71,,,,,,Mainly Clear
2013-10-02 20:00:00,2013-10-02 20:00:00,2013-10-02 20:00,2013,10,2,20:00,16.8,,3.6,,41.0,,32.0,,18.0,,24.1,,99.75,,,,,,
2013-10-02 21:00:00,2013-10-02 21:00:00,2013-10-02 21:00,2013,10,2,21:00,14.4,,4.5,,51.0,,28.0,,12.0,,24.1,,99.81,,,,,,
2013-10-02 22:00:00,2013-10-02 22:00:00,2013-10-02 22:00,2013,10,2,22:00,14.1,,4.7,,53.0,,31.0,,9.0,,24.1,,99.81,,,,,,Clear
2013-10-02 23:00:00,2013-10-02 23:00:00,2013-10-02 23:00,2013,10,2,23:00,13.4,,4.9,,56.0,,29.0,,14.0,,24.1,,99.84,,,,,,
2013-10-03 00:00:00,2013-10-03 00:00:00,2013-10-03 00:00,2013,10,3,00:00,12.4,,4.9,,60.0,,31.0,,12.0,,24.1,,99.83,,,,,,
2013-10-03 01:00:00,2013-10-03 01:00:00,2013-10-03 01:00,2013,10,3,01:00,13.4,,4.9,,56.0,,33.0,,17.0,,24.1,,99.84,,,,,,Clear
2013-10-03 02:00:00,2013-10-03 02:00:00,2013-10-03 02:00,2013,10,3,02:00,11.7,,4.9,,63.0,,6.0,,1.0,,24.1,,99.83,,,,,,
2013-10-03 03:00:00,2013-10-03 03:00:00,2013-10-03 03:00,2013,10,3,03:00,11.5,,5.0,,64.0,,32.0,,4.0,,24.1,,99.84,,,,,,
2013-10-03 04:00:00,2013-10-03 04:00:00,2013-10-03 04:00,2013,10,3,04:00,10.6,,5.0,,68.0,,2.0,,9.0,,24.1,,99.86,,,,,,Mainly Clear
2013-10-03 05:00:00,2013-10-03 05:00:00,2013-10-03 05:00,2013,10,3,05:00,10.5,,4.5,,66.0,,36.0,,4.0,,24.1,,99.86,,,,,,
2013-10-03 06:00:00,2013-10-03 06:00:00,2013-10-03 06:00,2013,10,3,06:00,10.6,,4.8,,67.0,,32.0,,8.0,,24.1,,99.91,,,,,,
2013-10-03 07:00:00,2013-10-03 07:00:00,2013-10-03 07:00,2013,10,3,07:00,10.7,,5.3,,69.0,,23.0,,3.0,,24.1,,99.93,,,,,,Mainly Clear
2013-10-03 08:00:00,2013-10-03 08:00:00,2013-10-03 08:00,2013,10,3,08:00,13.0,,5.9,,62.0,,2.0,,5.0,,24.1,,99.96,,,,,,
2013-10-03 09:00:00,2013-10-03 09:00:00,2013-10-03 09:00,2013,10,3,09:00,16.0,,6.8,,54.0,,1.0,,5.0,,24.1,,99.94,,,,,,
2013-10-03 10:00:00,2013-10-03 10:00:00,2013-10-03 10:00,2013,10,3,10:00,18.4,,7.6,,49.0,,9.0,,8.0,,24.1,,99.92,,,,,,Mostly Cloudy
2013-10-03 11:00:00,2013-10-03 11:00:00,2013-10-03 11:00,2013,10,3,11:00,18.6,,6.9,,46.0,,14.0,,11.0,,24.1,,99.88,,,,,,
2013-10-03 12:00:00,2013-10-03 12:00:00,2013-10-03 12:00,2013,10,3,12:00,19.7,,6.2,,41.0,,14.0,,12.0,,24.1,,99.8,,,,,,
2013-10-03 13:00:00,2013-10-03 13:00:00,2013-10-03 13:00,2013,10,3,13:00,19.7,,7.2,,44.0,,14.0,,8.0,,24.1,,99.76,,,,,,Mostly Cloudy
2013-10-03 14:00:00,2013-10-03 14:00:00,2013-10-03 14:00,2013,10,3,14:00,20.7,,2.7,,30.0,,11.0,,13.0,,24.1,,99.67,,,,,,
2013-10-03 15:00:00,2013-10-03 15:00:00,2013-10-03 15:00,2013,10,3,15:00,20.9,,3.8,,32.0,,17.0,,12.0,,24.1,,99.61,,,,,,
2013-10-03 16:00:00,2013-10-03 16:00:00,2013-10-03 16:00,2013,10,3,16:00,20.3,,4.9,,36.0,,16.0,,12.0,,24.1,,99.6,,,,,,Mainly Clear
2013-10-03 17:00:00,2013-10-03 17:00:00,2013-10-03 17:00,2013,10,3,17:00,19.7,,5.1,,38.0,,12.0,,9.0,,24.1,,99.58,,,,,,
2013-10-03 18:00:00,2013-10-03 18:00:00,2013-10-03 18:00,2013,10,3,18:00,18.8,,5.1,,40.0,,12.0,,8.0,,24.1,,99.62,,,,,,
2013-10-03 19:00:00,2013-10-03 19:00:00,2013-10-03 19:00,2013,10,3,19:00,18.4,,5.0,,41.0,,10.0,,9.0,,24.1,,99.59,,,,,,Mostly Cloudy
2013-10-03 20:00:00,2013-10-03 20:00:00,2013-10-03 20:00,2013,10,3,20:00,18.4,,5.0,,41.0,,2.0,,4.0,,24.1,,99.59,,,,,,
2013-10-03 21:00:00,2013-10-03 21:00:00,2013-10-03 21:00,2013,10,3,21:00,18.2,,6.5,,46.0,,12.0,,9.0,,24.1,,99.59,,,,,,
2013-10-03 22:00:00,2013-10-03 22:00:00,2013-10-03 22:00,2013,10,3,22:00,17.7,,11.1,,65.0,,11.0,,13.0,,24.1,,99.62,,,,,,Mostly Cloudy
2013-10-03 23:00:00,2013-10-03 23:00:00,2013-10-03 23:00,2013,10,3,23:00,17.8,,11.0,,64.0,,6.0,,9.0,,24.1,,99.58,,,,,,
2013-10-04 00:00:00,2013-10-04 00:00:00,2013-10-04 00:00,2013,10,4,00:00,16.8,,13.4,,80.0,,15.0,,8.0,,24.1,,99.54,,,,,,Rain Showers
2013-10-04 01:00:00,2013-10-04 01:00:00,2013-10-04 01:00,2013,10,4,01:00,16.0,,14.0,,88.0,,8.0,,5.0,,19.3,,99.53,,,,,,Rain Showers
2013-10-04 02:00:00,2013-10-04 02:00:00,2013-10-04 02:00,2013,10,4,02:00,15.7,,14.4,,92.0,,9.0,,5.0,,24.1,,99.52,,,,,,Rain Showers
2013-10-04 03:00:00,2013-10-04 03:00:00,2013-10-04 03:00,2013,10,4,03:00,15.6,,14.5,,93.0,,13.0,,4.0,,19.3,,99.5,,,,,,Rain Showers
2013-10-04 04:00:00,2013-10-04 04:00:00,2013-10-04 04:00,2013,10,4,04:00,15.6,,14.7,,94.0,,10.0,,5.0,,9.7,,99.47,,,,,,"Rain Showers,Fog"
2013-10-04 05:00:00,2013-10-04 05:00:00,2013-10-04 05:00,2013,10,4,05:00,15.7,,14.9,,95.0,,12.0,,4.0,,6.4,,99.49,,,,,,Fog
2013-10-04 06:00:00,2013-10-04 06:00:00,2013-10-04 06:00,2013,10,4,06:00,15.7,,15.1,,96.0,,26.0,,2.0,,4.8,,99.55,,,,,,"Rain Showers,Fog"
2013-10-04 07:00:00,2013-10-04 07:00:00,2013-10-04 07:00,2013,10,4,07:00,15.8,,15.0,,95.0,,11.0,,10.0,,6.4,,99.51,,,,,,"Rain Showers,Fog"
2013-10-04 08:00:00,2013-10-04 08:00:00,2013-10-04 08:00,2013,10,4,08:00,16.1,,15.2,,94.0,,8.0,,3.0,,4.8,,99.62,,,,,,"Rain,Fog"
2013-10-04 09:00:00,2013-10-04 09:00:00,2013-10-04 09:00,2013,10,4,09:00,16.6,,15.6,,94.0,,9.0,,9.0,,6.4,,99.62,,,,,,Fog
2013-10-04 10:00:00,2013-10-04 10:00:00,2013-10-04 10:00,2013,10,4,10:00,16.4,,,M,,M,10.0,,18.0,,8.1,,99.62,,,,,,Fog
2013-10-04 11:00:00,2013-10-04 11:00:00,2013-10-04 11:00,2013,10,4,11:00,15.9,,14.8,,93.0,,10.0,,16.0,,8.1,,99.63,,,,,,Fog
2013-10-04 12:00:00,2013-10-04 12:00:00,2013-10-04 12:00,2013,10,4,12:00,16.1,,,M,,M,9.0,,13.0,,6.4,,99.63,,,,,,"Rain,Fog"
2013-10-04 13:00:00,2013-10-04 13:00:00,2013-10-04 13:00,2013,10,4,13:00,15.6,,14.2,,91.0,,10.0,,13.0,,9.7,,99.61,,,,,,Fog
2013-10-04 14:00:00,2013-10-04 14:00:00,2013-10-04 14:00,2013,10,4,14:00,15.5,,14.1,,91.0,,10.0,,10.0,,9.7,,99.62,,,,,,"Drizzle,Fog"
2013-10-04 15:00:00,2013-10-04 15:00:00,2013-10-04 15:00,2013,10,4,15:00,15.6,,13.5,,87.0,,9.0,,11.0,,19.3,,99.63,,,,,,
2013-10-04 16:00:00,2013-10-04 16:00:00,2013-10-04 16:00,2013,10,4,16:00,15.9,,13.1,,83.0,,8.0,,9.0,,24.1,,99.62,,,,,,Cloudy
