DateTime,Date/Time,Year,Month,Day,Time,Temp (°C),Temp Flag,Dew Point Temp (°C),Dew Point Temp Flag,Rel Hum (%),Rel Hum Flag,Wind Dir (10s deg),Wind Dir Flag,Wind Spd (km/h),Wind Spd Flag,Visibility (km),Visibility Flag,Stn Press (kPa),Stn Press Flag,Hmdx,Hmdx Flag,Wind Chill,Wind Chill Flag,Weather
2017-07-01 00:00:00,2017-07-01 00:00,2017,7,1,00:00,20.3,,18.0,,87,,,M,,M,,,99.74,,26.0,,,,
2017-07-01 01:00:00,2017-07-01 01:00,2017,7,1,01:00,19.9,,18.1,,90,,,M,,M,,,99.67,,,,,,
2017-07-01 02:00:00,2017-07-01 02:00,2017,7,1,02:00,19.8,,18.2,,91,,,M,,M,,,99.61,,,,,,
2017-07-01 03:00:00,2017-07-01 03:00,2017,7,1,03:00,19.3,,17.5,,89,,,M,,M,,,99.59,,,,,,
2017-07-01 04:00:00,2017-07-01 04:00,2017,7,1,04:00,19.3,,17.5,,90,,,M,,M,,,99.55,,,,,,
2017-07-01 05:00:00,2017-07-01 05:00,2017,7,1,05:00,19.1,,17.4,,89,,,M,,M,,,99.59,,,,,,
2017-07-01 06:00:00,2017-07-01 06:00,2017,7,1,06:00,19.3,,17.5,,89,,,M,,M,,,99.59,,,,,,
2017-07-01 07:00:00,2017-07-01 07:00,2017,7,1,07:00,20.0,,17.8,,87,,,M,,M,,,99.59,,26.0,,,,
2017-07-01 08:00:00,2017-07-01 08:00,2017,7,1,08:00,20.8,,17.9,,84,,,M,,M,,,99.61,,27.0,,,,
2017-07-01 09:00:00,2017-07-01 09:00,2017,7,1,09:00,20.6,,17.5,,83,,,M,,M,,,99.59,,26.0,,,,
2017-07-01 10:00:00,2017-07-01 10:00,2017,7,1,10:00,22.2,,18.4,,79,,,M,,M,,,99.58,,29.0,,,,
2017-07-01 11:00:00,2017-07-01 11:00,2017,7,1,11:00,23.8,,18.8,,74,,,M,,M,,,99.56,,30.0,,,,
2017-07-01 12:00:00,2017-07-01 12:00,2017,7,1,12:00,23.6,,18.3,,72,,,M,,M,,,99.56,,30.0,,,,
2017-07-01 13:00:00,2017-07-01 13:00,2017,7,1,13:00,25.1,,18.7,,68,,,M,,M,,,99.51,,32.0,,,,
2017-07-01 14:00:00,2017-07-01 14:00,2017,7,1,14:00,24.5,,17.7,,66,,,M,,M,,,99.53,,30.0,,,,
2017-07-01 15:00:00,2017-07-01 15:00,2017,7,1,15:00,20.7,,17.3,,81,,,M,,M,,,99.57,,26.0,,,,
2017-07-01 16:00:00,2017-07-01 16:00,2017,7,1,16:00,18.3,,16.0,,87,,,M,,M,,,99.58,,,,,,
2017-07-01 17:00:00,2017-07-01 17:00,2017,7,1,17:00,19.7,,17.7,,88,,,M,,M,,,99.58,,,,,,
2017-07-01 18:00:00,2017-07-01 18:00,2017,7,1,18:00,20.2,,16.9,,82,,,M,,M,,,99.59,,25.0,,,,
2017-07-01 19:00:00,2017-07-01 19:00,2017,7,1,19:00,20.2,,16.2,,78,,,M,,M,,,99.64,,25.0,,,,
2017-07-01 20:00:00,2017-07-01 20:00,2017,7,1,20:00,19.3,,16.6,,84,,,M,,M,,,99.69,,,,,,
2017-07-01 21:00:00,2017-07-01 21:00,2017,7,1,21:00,19.7,,17.3,,86,,,M,,M,,,99.8,,,,,,
2017-07-01 22:00:00,2017-07-01 22:00,2017,7,1,22:00,20.4,,15.4,,73,,,M,,M,,,99.91,,25.0,,,,
2017-07-01 23:00:00,2017-07-01 23:00,2017,7,1,23:00,19.0,,14.2,,74,,,M,,M,,,99.94,,,,,,
2017-07-02 00:00:00,2017-07-02 00:00,2017,7,2,00:00,17.9,,13.1,,74,,,M,,M,,,99.99,,,,,,
2017-07-02 01:00:00,2017-07-02 01:00,2017,7,2,01:00,17.1,,12.9,,76,,,M,,M,,,99.98,,,,,,
2017-07-02 02:00:00,2017-07-02 02:00,2017,7,2,02:00,16.3,,12.8,,80,,,M,,M,,,99.99,,,,,,
2017-07-02 03:00:00,2017-07-02 03:00,2017,7,2,03:00,15.6,,13.1,,85,,,M,,M,,,100.01,,,,,,
2017-07-02 04:00:00,2017-07-02 04:00,2017,7,2,04:00,16.2,,12.9,,81,,,M,,M,,,100.02,,,,,,
2017-07-02 05:00:00,2017-07-02 05:00,2017,7,2,05:00,15.1,,12.6,,85,,,M,,M,,,100.05,,,,,,
2017-07-02 06:00:00,2017-07-02 06:00,2017,7,2,06:00,16.4,,13.0,,80,,,M,,M,,,100.09,,,,,,
2017-07-02 07:00:00,2017-07-02 07:00,2017,7,2,07:00,18.4,,13.4,,73,,,M,,M,,,100.14,,,,,,
2017-07-02 08:00:00,2017-07-02 08:00,2017,7,2,08:00,19.8,,13.3,,66,,,M,,M,,,100.14,,,,,,
2017-07-02 09:00:00,2017-07-02 09:00,2017,7,2,09:00,20.5,,12.6,,60,,,M,,M,,,100.16,,,,,,
2017-07-02 10:00:00,2017-07-02 10:00,2017,7,2,10:00,21.7,,14.6,,64,,,M,,M,,,100.17,,25.0,,,,
2017-07-02 11:00:00,2017-07-02 11:00,2017,7,2,11:00,22.1,,13.8,,59,,,M,,M,,,100.15,,25.0,,,,
2017-07-02 12:00:00,2017-07-02 12:00,2017,7,2,12:00,23.2,,14.3,,57,,,M,,M,,,100.1,,27.0,,,,
2017-07-02 13:00:00,2017-07-02 13:00,2017,7,2,13:00,23.4,,14.6,,57,,,M,,M,,,99.99,,27.0,,,,
2017-07-02 14:00:00,2017-07-02 14:00,2017,7,2,14:00,23.9,,16.8,,65,,,M,,M,,,99.99,,29.0,,,,
2017-07-02 15:00:00,2017-07-02 15:00,2017,7,2,15:00,25.2,,15.0,,53,,,M,,M,,,99.95,,29.0,,,,
2017-07-02 16:00:00,2017-07-02 16:00,2017,7,2,16:00,27.5,,12.9,,41,,,M,,M,,,99.92,,30.0,,,,
2017-07-02 17:00:00,2017-07-02 17:00,2017,7,2,17:00,27.3,,12.4,,40,,,M,,M,,,99.92,,30.0,,,,
2017-07-02 18:00:00,2017-07-02 18:00,2017,7,2,18:00,26.6,,12.5,,42,,,M,,M,,,99.91,,29.0,,,,
2017-07-02 19:00:00,2017-07-02 19:00,2017,7,2,19:00,26.4,,12.5,,42,,,M,,M,,,99.9,,29.0,,,,
2017-07-02 20:00:00,2017-07-02 20:00,2017,7,2,20:00,20.7,,13.2,,62,,,M,,M,,,99.98,,,,,,
2017-07-02 21:00:00,2017-07-02 21:00,2017,7,2,21:00,20.1,,13.6,,66,,,M,,M,,,100.01,,,,,,
2017-07-02 22:00:00,2017-07-02 22:00,2017,7,2,22:00,19.5,,14.0,,71,,,M,,M,,,100.06,,,,,,
2017-07-02 23:00:00,2017-07-02 23:00,2017,7,2,23:00,19.0,,14.1,,73,,,M,,M,,,100.12,,,,,,
2017-07-03 00:00:00,2017-07-03 00:00,2017,7,3,00:00,18.6,,14.2,,76,,,M,,M,,,100.16,,,,,,
2017-07-03 01:00:00,2017-07-03 01:00,2017,7,3,01:00,18.3,,13.4,,73,,,M,,M,,,100.19,,,,,,
2017-07-03 02:00:00,2017-07-03 02:00,2017,7,3,02:00,18.1,,13.1,,73,,,M,,M,,,100.19,,,,,,
2017-07-03 03:00:00,2017-07-03 03:00,2017,7,3,03:00,17.6,,11.9,,69,,,M,,M,,,100.17,,,,,,
2017-07-03 04:00:00,2017-07-03 04:00,2017,7,3,04:00,16.8,,11.7,,72,,,M,,M,,,100.2,,,,,,
2017-07-03 05:00:00,2017-07-03 05:00,2017,7,3,05:00,16.0,,12.0,,77,,,M,,M,,,100.25,,,,,,
2017-07-03 06:00:00,2017-07-03 06:00,2017,7,3,06:00,16.0,,12.2,,79,,,M,,M,,,100.32,,,,,,
2017-07-03 07:00:00,2017-07-03 07:00,2017,7,3,07:00,18.2,,11.5,,65,,,M,,M,,,100.35,,,,,,
2017-07-03 08:00:00,2017-07-03 08:00,2017,7,3,08:00,19.9,,11.5,,58,,,M,,M,,,100.38,,,,,,
2017-07-03 09:00:00,2017-07-03 09:00,2017,7,3,09:00,21.1,,9.9,,49,,,M,,M,,,100.39,,,,,,
2017-07-03 10:00:00,2017-07-03 10:00,2017,7,3,10:00,22.7,,9.9,,44,,,M,,M,,,100.38,,,,,,
2017-07-03 11:00:00,2017-07-03 11:00,2017,7,3,11:00,23.0,,11.2,,47,,,M,,M,,,100.41,,25.0,,,,
2017-07-03 12:00:00,2017-07-03 12:00,2017,7,3,12:00,22.9,,12.0,,50,,,M,,M,,,100.37,,25.0,,,,
2017-07-03 13:00:00,2017-07-03 13:00,2017,7,3,13:00,23.9,,11.2,,45,,,M,,M,,,100.36,,26.0,,,,
2017-07-03 14:00:00,2017-07-03 14:00,2017,7,3,14:00,24.3,,11.1,,43,,,M,,M,,,100.34,,26.0,,,,
2017-07-03 15:00:00,2017-07-03 15:00,2017,7,3,15:00,24.1,,10.8,,43,,,M,,M,,,100.36,,26.0,,,,
2017-07-03 16:00:00,2017-07-03 16:00,2017,7,3,16:00,24.5,,11.7,,45,,,M,,M,,,100.33,,27.0,,,,
2017-07-03 17:00:00,2017-07-03 17:00,2017,7,3,17:00,23.7,,11.3,,46,,,M,,M,,,100.31,,26.0,,,,
2017-07-03 18:00:00,2017-07-03 18:00,2017,7,3,18:00,22.5,,11.0,,48,,,M,,M,,,100.34,,,,,,
2017-07-03 19:00:00,2017-07-03 19:00,2017,7,3,19:00,22.5,,10.5,,47,,,M,,M,,,100.37,,,,,,
2017-07-03 20:00:00,2017-07-03 20:00,2017,7,3,20:00,22.0,,11.5,,52,,,M,,M,,,100.41,,,,,,
2017-07-03 21:00:00,2017-07-03 21:00,2017,7,3,21:00,21.5,,10.9,,51,,,M,,M,,,100.47,,,,,,
2017-07-03 22:00:00,2017-07-03 22:00,2017,7,3,22:00,20.3,,10.3,,53,,,M,,M,,,100.52,,,,,,
2017-07-03 23:00:00,2017-07-03 23:00,2017,7,3,23:00,19.2,,10.5,,57,,,M,,M,,,100.53,,,,,,
2017-07-04 00:00:00,2017-07-04 00:00,2017,7,4,00:00,18.5,,11.3,,63,,,M,,M,,,100.53,,,,,,
2017-07-04 01:00:00,2017-07-04 01:00,2017,7,4,01:00,17.3,,11.4,,68,,,M,,M,,,100.54,,,,,,
2017-07-04 02:00:00,2017-07-04 02:00,2017,7,4,02:00,16.8,,11.0,,69,,,M,,M,,,100.54,,,,,,
2017-07-04 03:00:00,2017-07-04 03:00,2017,7,4,03:00,16.3,,11.9,,75,,,M,,M,,,100.54,,,,,,
2017-07-04 04:00:00,2017-07-04 04:00,2017,7,4,04:00,16.0,,12.2,,78,,,M,,M,,,100.57,,,,,,
2017-07-04 05:00:00,2017-07-04 05:00,2017,7,4,05:00,15.8,,12.2,,79,,,M,,M,,,100.6,,,,,,
2017-07-04 06:00:00,2017-07-04 06:00,2017,7,4,06:00,17.1,,12.3,,73,,,M,,M,,,100.66,,,,,,
