DateTime,Date/Time,Year,Month,Day,Time,Temp (°C),Temp Flag,Dew Point Temp (°C),Dew Point Temp Flag,Rel Hum (%),Rel Hum Flag,Wind Dir (10s deg),Wind Dir Flag,Wind Spd (km/h),Wind Spd Flag,Visibility (km),Visibility Flag,Stn Press (kPa),Stn Press Flag,Hmdx,Hmdx Flag,Wind Chill,Wind Chill Flag,Weather
2007-06-01 00:00:00,2007-06-01 00:00,2007,6,1,00:00,20.5,,18.5,,88.0,,,M,,M,,,100.28,,27.0,,,,
2007-06-01 01:00:00,2007-06-01 01:00,2007,6,1,01:00,20.5,,18.7,,89.0,,,M,,M,,,100.26,,27.0,,,,
2007-06-01 02:00:00,2007-06-01 02:00,2007,6,1,02:00,20.9,,19.2,,90.0,,,M,,M,,,100.23,,28.0,,,,
2007-06-01 03:00:00,2007-06-01 03:00,2007,6,1,03:00,20.5,,19.4,,93.0,,,M,,M,,,100.21,,28.0,,,,
2007-06-01 04:00:00,2007-06-01 04:00,2007,6,1,04:00,19.6,,17.9,,90.0,,,M,,M,,,100.22,,,,,,
2007-06-01 05:00:00,2007-06-01 05:00,2007,6,1,05:00,18.7,,17.1,,90.0,,,M,,M,,,100.24,,,,,,
2007-06-01 06:00:00,2007-06-01 06:00,2007,6,1,06:00,20.0,,18.5,,91.0,,,M,,M,,,100.26,,26.0,,,,
2007-06-01 07:00:00,2007-06-01 07:00,2007,6,1,07:00,22.2,,18.4,,79.0,,,M,,M,,,100.25,,29.0,,,,
2007-06-01 08:00:00,2007-06-01 08:00,2007,6,1,08:00,22.8,,18.2,,75.0,,,M,,M,,,100.25,,29.0,,,,
2007-06-01 09:00:00,2007-06-01 09:00,2007,6,1,09:00,24.5,,16.4,,61.0,,,M,,M,,,100.22,,29.0,,,,
2007-06-01 10:00:00,2007-06-01 10:00,2007,6,1,10:00,26.0,,17.9,,61.0,,,M,,M,,,100.2,,32.0,,,,
2007-06-01 11:00:00,2007-06-01 11:00,2007,6,1,11:00,23.4,,16.7,,66.0,,,M,,M,,,100.25,,28.0,,,,
2007-06-01 12:00:00,2007-06-01 12:00,2007,6,1,12:00,21.7,,17.4,,77.0,,,M,,M,,,100.25,,27.0,,,,
2007-06-01 13:00:00,2007-06-01 13:00,2007,6,1,13:00,22.0,,18.1,,79.0,,,M,,M,,,100.25,,28.0,,,,
2007-06-01 14:00:00,2007-06-01 14:00,2007,6,1,14:00,23.3,,18.8,,76.0,,,M,,M,,,100.21,,30.0,,,,
2007-06-01 15:00:00,2007-06-01 15:00,2007,6,1,15:00,26.0,,19.0,,65.0,,,M,,M,,,100.12,,33.0,,,,
2007-06-01 16:00:00,2007-06-01 16:00,2007,6,1,16:00,26.0,,18.6,,64.0,,,M,,M,,,100.02,,32.0,,,,
2007-06-01 17:00:00,2007-06-01 17:00,2007,6,1,17:00,25.5,,18.2,,64.0,,,M,,M,,,99.96,,32.0,,,,
2007-06-01 18:00:00,2007-06-01 18:00,2007,6,1,18:00,25.1,,18.6,,67.0,,,M,,M,,,99.94,,32.0,,,,
2007-06-01 19:00:00,2007-06-01 19:00,2007,6,1,19:00,24.1,,17.8,,68.0,,,M,,M,,,99.96,,30.0,,,,
2007-06-01 20:00:00,2007-06-01 20:00,2007,6,1,20:00,22.6,,17.5,,73.0,,,M,,M,,,99.93,,28.0,,,,
2007-06-01 21:00:00,2007-06-01 21:00,2007,6,1,21:00,21.7,,17.2,,76.0,,,M,,M,,,99.95,,27.0,,,,
2007-06-01 22:00:00,2007-06-01 22:00,2007,6,1,22:00,21.7,,17.5,,77.0,,,M,,M,,,99.99,,27.0,,,,
2007-06-01 23:00:00,2007-06-01 23:00,2007,6,1,23:00,21.7,,17.8,,79.0,,,M,,M,,,99.97,,28.0,,,,
2007-06-02 00:00:00,2007-06-02 00:00,2007,6,2,00:00,21.2,,17.6,,80.0,,,M,,M,,,99.93,,27.0,,,,
2007-06-02 01:00:00,2007-06-02 01:00,2007,6,2,01:00,20.5,,17.1,,81.0,,,M,,M,,,99.89,,26.0,,,,
2007-06-02 02:00:00,2007-06-02 02:00,2007,6,2,02:00,20.0,,16.6,,81.0,,,M,,M,,,99.89,,25.0,,,,
2007-06-02 03:00:00,2007-06-02 03:00,2007,6,2,03:00,19.2,,16.5,,84.0,,,M,,M,,,99.86,,,,,,
2007-06-02 04:00:00,2007-06-02 04:00,2007,6,2,04:00,19.1,,16.6,,85.0,,,M,,M,,,99.85,,,,,,
2007-06-02 05:00:00,2007-06-02 05:00,2007,6,2,05:00,18.4,,16.7,,90.0,,,M,,M,,,99.85,,,,,,
2007-06-02 06:00:00,2007-06-02 06:00,2007,6,2,06:00,19.6,,17.5,,88.0,,,M,,M,,,99.87,,,,,,
2007-06-02 07:00:00,2007-06-02 07:00,2007,6,2,07:00,21.5,,17.6,,78.0,,,M,,M,,,99.85,,27.0,,,,
2007-06-02 08:00:00,2007-06-02 08:00,2007,6,2,08:00,21.8,,17.7,,78.0,,,M,,M,,,99.86,,28.0,,,,
2007-06-02 09:00:00,2007-06-02 09:00,2007,6,2,09:00,23.0,,17.4,,71.0,,,M,,M,,,99.84,,29.0,,,,
2007-06-02 10:00:00,2007-06-02 10:00,2007,6,2,10:00,23.7,,18.4,,72.0,,,M,,M,,,99.84,,30.0,,,,
2007-06-02 11:00:00,2007-06-02 11:00,2007,6,2,11:00,25.1,,18.4,,66.0,,,M,,M,,,99.78,,31.0,,,,
