DateTime,Date/Time,Year,Month,Day,Time,Temp (°C),Temp Flag,Dew Point Temp (°C),Dew Point Temp Flag,Rel Hum (%),Rel Hum Flag,Wind Dir (10s deg),Wind Dir Flag,Wind Spd (km/h),Wind Spd Flag,Visibility (km),Visibility Flag,Stn Press (kPa),Stn Press Flag,Hmdx,Hmdx Flag,Wind Chill,Wind Chill Flag,Weather
2005-02-01 00:00:00,2005-02-01 00:00,2005,2,1,00:00,-4.6,,-8.3,,75.0,,,M,,M,,,101.5,,,,,,
2005-02-01 01:00:00,2005-02-01 01:00,2005,2,1,01:00,-4.5,,-9.0,,71.0,,,M,,M,,,101.48,,,,,,
2005-02-01 02:00:00,2005-02-01 02:00,2005,2,1,02:00,-4.9,,-8.9,,73.0,,,M,,M,,,101.49,,,,,,
2005-02-01 03:00:00,2005-02-01 03:00,2005,2,1,03:00,-5.6,,-9.4,,75.0,,,M,,M,,,101.51,,,,,,
2005-02-01 04:00:00,2005-02-01 04:00,2005,2,1,04:00,-5.5,,-9.3,,75.0,,,M,,M,,,101.48,,,,,,
2005-02-01 05:00:00,2005-02-01 05:00,2005,2,1,05:00,-6.2,,-9.5,,77.0,,,M,,M,,,101.48,,,,,,
2005-02-01 06:00:00,2005-02-01 06:00,2005,2,1,06:00,-6.2,,-9.3,,79.0,,,M,,M,,,101.53,,,,,,
2005-02-01 07:00:00,2005-02-01 07:00,2005,2,1,07:00,-5.4,,-8.6,,78.0,,,M,,M,,,101.61,,,,,,
2005-02-01 08:00:00,2005-02-01 08:00,2005,2,1,08:00,-4.8,,-9.0,,72.0,,,M,,M,,,101.64,,,,,,
2005-02-01 09:00:00,2005-02-01 09:00,2005,2,1,09:00,-3.6,,-8.1,,71.0,,,M,,M,,,101.72,,,,,,
2005-02-01 10:00:00,2005-02-01 10:00,2005,2,1,10:00,-2.6,,-8.0,,66.0,,,M,,M,,,101.77,,,,,,
2005-02-01 11:00:00,2005-02-01 11:00,2005,2,1,11:00,-0.7,,-7.4,,60.0,,,M,,M,,,101.81,,,,,,
2005-02-01 12:00:00,2005-02-01 12:00,2005,2,1,12:00,-1.1,,-6.9,,65.0,,,M,,M,,,101.79,,,,,,
2005-02-01 13:00:00,2005-02-01 13:00,2005,2,1,13:00,0.5,,-6.6,,59.0,,,M,,M,,,101.75,,,,,,
2005-02-01 14:00:00,2005-02-01 14:00,2005,2,1,14:00,0.2,,-6.5,,61.0,,,M,,M,,,101.74,,,,,,
2005-02-01 15:00:00,2005-02-01 15:00,2005,2,1,15:00,-0.6,,-6.0,,67.0,,,M,,M,,,101.72,,,,,,
2005-02-01 16:00:00,2005-02-01 16:00,2005,2,1,16:00,-0.7,,-5.6,,69.0,,,M,,M,,,101.73,,,,,,
2005-02-01 17:00:00,2005-02-01 17:00,2005,2,1,17:00,-0.9,,-5.3,,72.0,,,M,,M,,,101.75,,,,,,
2005-02-01 18:00:00,2005-02-01 18:00,2005,2,1,18:00,-1.6,,-5.3,,76.0,,,M,,M,,,101.81,,,,,,
2005-02-01 19:00:00,2005-02-01 19:00,2005,2,1,19:00,-2.1,,-5.1,,80.0,,,M,,M,,,101.89,,,,,,
2005-02-01 20:00:00,2005-02-01 20:00,2005,2,1,20:00,-2.2,,-5.2,,80.0,,,M,,M,,,101.96,,,,,,
2005-02-01 21:00:00,2005-02-01 21:00,2005,2,1,21:00,-3.1,,-5.7,,82.0,,,M,,M,,,101.96,,,,,,
2005-02-01 22:00:00,2005-02-01 22:00,2005,2,1,22:00,-2.2,,-4.8,,82.0,,,M,,M,,,101.95,,,,,,
2005-02-01 23:00:00,2005-02-01 23:00,2005,2,1,23:00,-3.0,,-5.7,,82.0,,,M,,M,,,101.96,,,,,,
2005-02-02 00:00:00,2005-02-02 00:00,2005,2,2,00:00,-3.6,,-5.8,,85.0,,,M,,M,,,101.98,,,,,,
2005-02-02 01:00:00,2005-02-02 01:00,2005,2,2,01:00,-4.2,,-6.0,,87.0,,,M,,M,,,102.0,,,,,,
2005-02-02 02:00:00,2005-02-02 02:00,2005,2,2,02:00,-3.9,,-5.6,,88.0,,,M,,M,,,101.95,,,,,,
2005-02-02 03:00:00,2005-02-02 03:00,2005,2,2,03:00,-4.5,,-6.7,,85.0,,,M,,M,,,101.9,,,,,,
2005-02-02 04:00:00,2005-02-02 04:00,2005,2,2,04:00,-4.6,,-6.8,,85.0,,,M,,M,,,101.9,,,,,,
2005-02-02 05:00:00,2005-02-02 05:00,2005,2,2,05:00,-4.9,,-7.1,,85.0,,,M,,M,,,101.93,,,,,,
2005-02-02 06:00:00,2005-02-02 06:00,2005,2,2,06:00,-5.1,,-7.6,,83.0,,,M,,M,,,101.91,,,,,,
2005-02-02 07:00:00,2005-02-02 07:00,2005,2,2,07:00,-5.5,,-7.5,,86.0,,,M,,M,,,101.95,,,,,,
2005-02-02 08:00:00,2005-02-02 08:00,2005,2,2,08:00,-4.7,,-6.7,,86.0,,,M,,M,,,101.97,,,,,,
2005-02-02 09:00:00,2005-02-02 09:00,2005,2,2,09:00,-3.5,,-6.1,,82.0,,,M,,M,,,101.95,,,,,,
2005-02-02 10:00:00,2005-02-02 10:00,2005,2,2,10:00,-2.2,,-5.8,,76.0,,,M,,M,,,101.96,,,,,,
2005-02-02 11:00:00,2005-02-02 11:00,2005,2,2,11:00,-0.9,,-5.1,,73.0,,,M,,M,,,101.92,,,,,,
2005-02-02 12:00:00,2005-02-02 12:00,2005,2,2,12:00,-0.7,,-4.3,,77.0,,,M,,M,,,101.88,,,,,,
2005-02-02 13:00:00,2005-02-02 13:00,2005,2,2,13:00,-0.7,,-4.7,,74.0,,,M,,M,,,101.83,,,,,,
2005-02-02 14:00:00,2005-02-02 14:00,2005,2,2,14:00,0.0,,-4.4,,72.0,,,M,,M,,,101.72,,,,,,
2005-02-02 15:00:00,2005-02-02 15:00,2005,2,2,15:00,-0.4,,-4.1,,76.0,,,M,,M,,,101.65,,,,,,
2005-02-02 16:00:00,2005-02-02 16:00,2005,2,2,16:00,-0.5,,-3.9,,78.0,,,M,,M,,,101.6,,,,,,
2005-02-02 17:00:00,2005-02-02 17:00,2005,2,2,17:00,-0.7,,-3.5,,81.0,,,M,,M,,,101.57,,,,,,
2005-02-02 18:00:00,2005-02-02 18:00,2005,2,2,18:00,-0.8,,-3.0,,85.0,,,M,,M,,,101.52,,,,,,
2005-02-02 19:00:00,2005-02-02 19:00,2005,2,2,19:00,-0.9,,-3.2,,84.0,,,M,,M,,,101.55,,,,,,
2005-02-02 20:00:00,2005-02-02 20:00,2005,2,2,20:00,-1.1,,-3.6,,83.0,,,M,,M,,,101.53,,,,,,
2005-02-02 21:00:00,2005-02-02 21:00,2005,2,2,21:00,-0.8,,-3.3,,83.0,,,M,,M,,,101.47,,,,,,
2005-02-02 22:00:00,2005-02-02 22:00,2005,2,2,22:00,-0.8,,-3.3,,83.0,,,M,,M,,,101.44,,,,,,
2005-02-02 23:00:00,2005-02-02 23:00,2005,2,2,23:00,-1.3,,-3.8,,83.0,,,M,,M,,,101.37,,,,,,
2005-02-03 00:00:00,2005-02-03 00:00,2005,2,3,00:00,-1.5,,-3.8,,84.0,,,M,,M,,,101.29,,,,,,
2005-02-03 01:00:00,2005-02-03 01:00,2005,2,3,01:00,-1.7,,-4.0,,84.0,,,M,,M,,,101.21,,,,,,
2005-02-03 02:00:00,2005-02-03 02:00,2005,2,3,02:00,-1.8,,-4.1,,84.0,,,M,,M,,,101.15,,,,,,
2005-02-03 03:00:00,2005-02-03 03:00,2005,2,3,03:00,-2.5,,-5.0,,83.0,,,M,,M,,,101.09,,,,,,
2005-02-03 04:00:00,2005-02-03 04:00,2005,2,3,04:00,-2.0,,-4.4,,84.0,,,M,,M,,,100.99,,,,,,
2005-02-03 05:00:00,2005-02-03 05:00,2005,2,3,05:00,-2.1,,-4.7,,82.0,,,M,,M,,,100.97,,,,,,
2005-02-03 06:00:00,2005-02-03 06:00,2005,2,3,06:00,-1.8,,-4.6,,81.0,,,M,,M,,,100.98,,,,,,
2005-02-03 07:00:00,2005-02-03 07:00,2005,2,3,07:00,-1.8,,-4.7,,81.0,,,M,,M,,,101.01,,,,,,
2005-02-03 08:00:00,2005-02-03 08:00,2005,2,3,08:00,-1.6,,-4.3,,82.0,,,M,,M,,,101.02,,,,,,
2005-02-03 09:00:00,2005-02-03 09:00,2005,2,3,09:00,-0.7,,-3.6,,81.0,,,M,,M,,,101.05,,,,,,
2005-02-03 10:00:00,2005-02-03 10:00,2005,2,3,10:00,-0.1,,-3.0,,81.0,,,M,,M,,,101.0,,,,,,
2005-02-03 11:00:00,2005-02-03 11:00,2005,2,3,11:00,1.4,,-2.3,,76.0,,,M,,M,,,100.94,,,,,,
2005-02-03 12:00:00,2005-02-03 12:00,2005,2,3,12:00,1.6,,-2.0,,77.0,,,M,,M,,,100.9,,,,,,
2005-02-03 13:00:00,2005-02-03 13:00,2005,2,3,13:00,1.7,,-2.9,,71.0,,,M,,M,,,100.84,,,,,,
2005-02-03 14:00:00,2005-02-03 14:00,2005,2,3,14:00,2.6,,-2.8,,68.0,,,M,,M,,,100.79,,,,,,
2005-02-03 15:00:00,2005-02-03 15:00,2005,2,3,15:00,0.8,,-1.7,,83.0,,,M,,M,,,100.79,,,,,,
2005-02-03 16:00:00,2005-02-03 16:00,2005,2,3,16:00,1.3,,-1.5,,82.0,,,M,,M,,,100.82,,,,,,
2005-02-03 17:00:00,2005-02-03 17:00,2005,2,3,17:00,1.3,,-1.6,,81.0,,,M,,M,,,100.84,,,,,,
2005-02-03 18:00:00,2005-02-03 18:00,2005,2,3,18:00,0.5,,-1.5,,86.0,,,M,,M,,,100.89,,,,,,
2005-02-03 19:00:00,2005-02-03 19:00,2005,2,3,19:00,0.7,,-1.2,,87.0,,,M,,M,,,100.98,,,,,,
2005-02-03 20:00:00,2005-02-03 20:00,2005,2,3,20:00,0.9,,-1.3,,85.0,,,M,,M,,,101.02,,,,,,
2005-02-03 21:00:00,2005-02-03 21:00,2005,2,3,21:00,0.7,,-1.5,,85.0,,,M,,M,,,101.1,,,,,,
2005-02-03 22:00:00,2005-02-03 22:00,2005,2,3,22:00,0.1,,-2.0,,86.0,,,M,,M,,,101.09,,,,,,
2005-02-03 23:00:00,2005-02-03 23:00,2005,2,3,23:00,-1.0,,-2.8,,88.0,,,M,,M,,,101.12,,,,,,
2005-02-04 00:00:00,2005-02-04 00:00,2005,2,4,00:00,-0.5,,-2.4,,87.0,,,M,,M,,,101.13,,,,,,
2005-02-04 01:00:00,2005-02-04 01:00,2005,2,4,01:00,-0.7,,-3.0,,84.0,,,M,,M,,,101.13,,,,,,
2005-02-04 02:00:00,2005-02-04 02:00,2005,2,4,02:00,-0.6,,-4.0,,78.0,,,M,,M,,,101.16,,,,,,
2005-02-04 03:00:00,2005-02-04 03:00,2005,2,4,03:00,-1.9,,-4.5,,82.0,,,M,,M,,,101.18,,,,,,
2005-02-04 04:00:00,2005-02-04 04:00,2005,2,4,04:00,-1.8,,-4.8,,80.0,,,M,,M,,,101.2,,,,,,
