DateTime,Date/Time,Year,Month,Day,Time,Temp (°C),Temp Flag,Dew Point Temp (°C),Dew Point Temp Flag,Rel Hum (%),Rel Hum Flag,Wind Dir (10s deg),Wind Dir Flag,Wind Spd (km/h),Wind Spd Flag,Visibility (km),Visibility Flag,Stn Press (kPa),Stn Press Flag,Hmdx,Hmdx Flag,Wind Chill,Wind Chill Flag,Weather
2012-11-01 00:00:00,2012-11-01 00:00,2012,11,1,00:00,6.4,,4.5,,88.0,,17.0,,11.0,,,,98.71,,,,,,
2012-11-01 01:00:00,2012-11-01 01:00,2012,11,1,01:00,6.2,,4.2,,87.0,,16.0,,9.0,,,,98.68,,,,,,
2012-11-01 02:00:00,2012-11-01 02:00,2012,11,1,02:00,6.1,,3.9,,86.0,,16.0,,7.0,,,,98.68,,,,,,
2012-11-01 03:00:00,2012-11-01 03:00,2012,11,1,03:00,5.8,,3.7,,86.0,,15.0,,9.0,,,,98.65,,,,,,
2012-11-01 04:00:00,2012-11-01 04:00,2012,11,1,04:00,5.6,,3.7,,88.0,,13.0,,9.0,,,,98.64,,,,,,
2012-11-01 05:00:00,2012-11-01 05:00,2012,11,1,05:00,5.4,,3.7,,89.0,,12.0,,7.0,,,,98.62,,,,,,
2012-11-01 06:00:00,2012-11-01 06:00,2012,11,1,06:00,5.6,,3.8,,88.0,,12.0,,9.0,,,,98.61,,,,,,
2012-11-01 07:00:00,2012-11-01 07:00,2012,11,1,07:00,5.7,,3.8,,88.0,,11.0,,9.0,,,,98.61,,,,,,
2012-11-01 08:00:00,2012-11-01 08:00,2012,11,1,08:00,5.8,,4.0,,88.0,,11.0,,9.0,,,,98.62,,,,,,
2012-11-01 09:00:00,2012-11-01 09:00,2012,11,1,09:00,6.0,,4.1,,88.0,,10.0,,9.0,,,,98.62,,,,,,
2012-11-01 10:00:00,2012-11-01 10:00,2012,11,1,10:00,6.7,,4.4,,85.0,,11.0,,11.0,,,,98.6,,,,,,
2012-11-01 11:00:00,2012-11-01 11:00,2012,11,1,11:00,7.4,,4.8,,84.0,,10.0,,9.0,,,,98.58,,,,,,
2012-11-01 12:00:00,2012-11-01 12:00,2012,11,1,12:00,7.4,,4.7,,83.0,,9.0,,7.0,,,,98.54,,,,,,
2012-11-01 13:00:00,2012-11-01 13:00,2012,11,1,13:00,7.2,,5.4,,88.0,,10.0,,7.0,,,,98.52,,,,,,
2012-11-01 14:00:00,2012-11-01 14:00,2012,11,1,14:00,7.2,,6.1,,93.0,,6.0,,6.0,,,,98.51,,,,,,
2012-11-01 15:00:00,2012-11-01 15:00,2012,11,1,15:00,7.2,,6.2,,93.0,,4.0,,4.0,,,,98.53,,,,,,
2012-11-01 16:00:00,2012-11-01 16:00,2012,11,1,16:00,5.6,,4.6,,93.0,,26.0,,19.0,,,,98.6,,,,,,
2012-11-01 17:00:00,2012-11-01 17:00,2012,11,1,17:00,5.1,,4.2,,94.0,,27.0,,17.0,,,,98.66,,,,,,
2012-11-01 18:00:00,2012-11-01 18:00,2012,11,1,18:00,4.7,,3.7,,93.0,,26.0,,19.0,,,,98.74,,,,,,
2012-11-01 19:00:00,2012-11-01 19:00,2012,11,1,19:00,4.3,,3.3,,93.0,,26.0,,15.0,,,,98.78,,,,,,
2012-11-01 20:00:00,2012-11-01 20:00,2012,11,1,20:00,4.3,,3.1,,92.0,,25.0,,9.0,,,,98.78,,,,,,
2012-11-01 21:00:00,2012-11-01 21:00,2012,11,1,21:00,4.4,,2.9,,90.0,,25.0,,11.0,,,,98.8,,,,,,
2012-11-01 22:00:00,2012-11-01 22:00,2012,11,1,22:00,4.4,,2.8,,89.0,,25.0,,11.0,,,,98.81,,,,,,
2012-11-01 23:00:00,2012-11-01 23:00,2012,11,1,23:00,4.2,,2.8,,91.0,,26.0,,17.0,,,,98.82,,,,,,
2012-11-02 00:00:00,2012-11-02 00:00,2012,11,2,00:00,4.1,,2.8,,91.0,,26.0,,17.0,,,,98.84,,,,,,
2012-11-02 01:00:00,2012-11-02 01:00,2012,11,2,01:00,3.8,,2.7,,93.0,,26.0,,17.0,,,,98.87,,,,,,
2012-11-02 02:00:00,2012-11-02 02:00,2012,11,2,02:00,3.6,,2.2,,91.0,,27.0,,17.0,,,,98.9,,,,,,
2012-11-02 03:00:00,2012-11-02 03:00,2012,11,2,03:00,3.2,,2.1,,92.0,,26.0,,15.0,,,,98.92,,,,,,
2012-11-02 04:00:00,2012-11-02 04:00,2012,11,2,04:00,3.0,,1.9,,92.0,,26.0,,17.0,,,,98.94,,,,,,
2012-11-02 05:00:00,2012-11-02 05:00,2012,11,2,05:00,2.9,,1.9,,93.0,,26.0,,17.0,,,,98.97,,,,,,
