DateTime,Date/Time,Year,Month,Day,Time,Temp (°C),Temp Flag,Dew Point Temp (°C),Dew Point Temp Flag,Rel Hum (%),Rel Hum Flag,Wind Dir (10s deg),Wind Dir Flag,Wind Spd (km/h),Wind Spd Flag,Visibility (km),Visibility Flag,Stn Press (kPa),Stn Press Flag,Hmdx,Hmdx Flag,Wind Chill,Wind Chill Flag,Weather
2015-11-01 00:00:00,2015-11-01 00:00,2015,11,1,00:00,5.5,,2.3,,80,,11.0,,9,,,,100.26,,,,,,
2015-11-01 01:00:00,2015-11-01 01:00,2015,11,1,01:00,5.0,,2.8,,86,,10.0,,11,,,,100.13,,,,,,
2015-11-01 02:00:00,2015-11-01 02:00,2015,11,1,02:00,5.0,,2.7,,85,,10.0,,8,,,,100.02,,,,,,
2015-11-01 03:00:00,2015-11-01 03:00,2015,11,1,03:00,5.0,,2.8,,86,,10.0,,8,,,,99.88,,,,,,
2015-11-01 04:00:00,2015-11-01 04:00,2015,11,1,04:00,5.0,,3.1,,87,,10.0,,9,,,,99.75,,,,,,
2015-11-01 05:00:00,2015-11-01 05:00,2015,11,1,05:00,4.9,,3.7,,92,,10.0,,9,,,,99.65,,,,,,
2015-11-01 06:00:00,2015-11-01 06:00,2015,11,1,06:00,5.0,,4.3,,95,,9.0,,11,,,,99.52,,,,,,
2015-11-01 07:00:00,2015-11-01 07:00,2015,11,1,07:00,6.5,,5.3,,92,,14.0,,15,,,,99.39,,,,,,
2015-11-01 08:00:00,2015-11-01 08:00,2015,11,1,08:00,6.7,,5.8,,94,,14.0,,13,,,,99.32,,,,,,
2015-11-01 09:00:00,2015-11-01 09:00,2015,11,1,09:00,8.4,,7.5,,94,,19.0,,17,,,,99.26,,,,,,
2015-11-01 10:00:00,2015-11-01 10:00,2015,11,1,10:00,10.5,,9.0,,91,,21.0,,20,,,,99.21,,,,,,
2015-11-01 11:00:00,2015-11-01 11:00,2015,11,1,11:00,11.6,,9.1,,85,,21.0,,19,,,,99.2,,,,,,
2015-11-01 12:00:00,2015-11-01 12:00,2015,11,1,12:00,12.7,,8.8,,77,,22.0,,25,,,,99.17,,,,,,
2015-11-01 13:00:00,2015-11-01 13:00,2015,11,1,13:00,12.9,,8.2,,73,,23.0,,26,,,,99.17,,,,,,
