DateTime,Date/Time,Year,Month,Day,Time,Temp (°C),Temp Flag,Dew Point Temp (°C),Dew Point Temp Flag,Rel Hum (%),Rel Hum Flag,Wind Dir (10s deg),Wind Dir Flag,Wind Spd (km/h),Wind Spd Flag,Visibility (km),Visibility Flag,Stn Press (kPa),Stn Press Flag,Hmdx,Hmdx Flag,Wind Chill,Wind Chill Flag,Weather
2018-11-01 00:00:00,2018-11-01 00:00,2018,11,1,00:00,4.3,,3.9,,97.0,,25.0,,5.0,,,,100.17,,,,,,
2018-11-01 01:00:00,2018-11-01 01:00,2018,11,1,01:00,4.1,,3.7,,97.0,,24.0,,5.0,,,,100.23,,,,,,
2018-11-01 02:00:00,2018-11-01 02:00,2018,11,1,02:00,4.4,,4.0,,97.0,,27.0,,5.0,,,,100.26,,,,,,
2018-11-01 03:00:00,2018-11-01 03:00,2018,11,1,03:00,4.4,,4.1,,98.0,,28.0,,6.0,,,,100.27,,,,,,
2018-11-01 04:00:00,2018-11-01 04:00,2018,11,1,04:00,4.3,,3.9,,97.0,,27.0,,6.0,,,,100.26,,,,,,
2018-11-01 05:00:00,2018-11-01 05:00,2018,11,1,05:00,4.2,,3.9,,98.0,,31.0,,6.0,,,,100.29,,,,,,
2018-11-01 06:00:00,2018-11-01 06:00,2018,11,1,06:00,3.8,,3.5,,98.0,,,,0.0,,,,100.31,,,,,,
2018-11-01 07:00:00,2018-11-01 07:00,2018,11,1,07:00,3.5,,3.3,,98.0,,30.0,,4.0,,,,100.39,,,,,,
2018-11-01 08:00:00,2018-11-01 08:00,2018,11,1,08:00,4.5,,4.3,,98.0,,24.0,,4.0,,,,100.4,,,,,,
2018-11-01 09:00:00,2018-11-01 09:00,2018,11,1,09:00,5.1,,4.8,,98.0,,20.0,,2.0,,,,100.4,,,,,,
2018-11-01 10:00:00,2018-11-01 10:00,2018,11,1,10:00,5.6,,5.0,,96.0,,16.0,,6.0,,,,100.34,,,,,,
2018-11-01 11:00:00,2018-11-01 11:00,2018,11,1,11:00,6.6,,5.3,,92.0,,13.0,,1.0,,,,100.31,,,,,,
2018-11-01 12:00:00,2018-11-01 12:00,2018,11,1,12:00,6.7,,5.1,,90.0,,17.0,,5.0,,,,100.29,,,,,,
2018-11-01 13:00:00,2018-11-01 13:00,2018,11,1,13:00,7.3,,4.8,,84.0,,26.0,,4.0,,,,100.25,,,,,,
2018-11-01 14:00:00,2018-11-01 14:00,2018,11,1,14:00,7.4,,4.6,,82.0,,22.0,,2.0,,,,100.23,,,,,,
2018-11-01 15:00:00,2018-11-01 15:00,2018,11,1,15:00,7.5,,5.0,,84.0,,27.0,,3.0,,,,100.3,,,,,,
2018-11-01 16:00:00,2018-11-01 16:00,2018,11,1,16:00,7.1,,4.8,,85.0,,0.0,,1.0,,,,100.28,,,,,,
