DateTime,Date/Time,Year,Month,Day,Time,Temp (°C),Temp Flag,Dew Point Temp (°C),Dew Point Temp Flag,Rel Hum (%),Rel Hum Flag,Wind Dir (10s deg),Wind Dir Flag,Wind Spd (km/h),Wind Spd Flag,Visibility (km),Visibility Flag,Stn Press (kPa),Stn Press Flag,Hmdx,Hmdx Flag,Wind Chill,Wind Chill Flag,Weather
2013-06-01 00:00:00,2013-06-01 00:00,2013,6,1,00:00,22.1,,17.0,,73,,25.0,,6,,,,100.2,,27.0,,,,
2013-06-01 01:00:00,2013-06-01 01:00,2013,6,1,01:00,20.9,,17.5,,81,,29.0,,2,,,,100.15,,27.0,,,,
2013-06-01 02:00:00,2013-06-01 02:00,2013,6,1,02:00,20.0,,17.7,,87,,30.0,,2,,,,100.12,,26.0,,,,
2013-06-01 03:00:00,2013-06-01 03:00,2013,6,1,03:00,20.1,,18.0,,88,,20.0,,2,,,,100.09,,26.0,,,,
2013-06-01 04:00:00,2013-06-01 04:00,2013,6,1,04:00,20.6,,17.9,,85,,,,0,,,,100.1,,27.0,,,,
2013-06-01 05:00:00,2013-06-01 05:00,2013,6,1,05:00,19.9,,18.6,,92,,26.0,,4,,,,100.19,,,,,,
2013-06-01 06:00:00,2013-06-01 06:00,2013,6,1,06:00,20.5,,18.9,,91,,19.0,,6,,,,100.19,,27.0,,,,
2013-06-01 07:00:00,2013-06-01 07:00,2013,6,1,07:00,21.3,,18.9,,86,,15.0,,7,,,,100.19,,28.0,,,,
2013-06-01 08:00:00,2013-06-01 08:00,2013,6,1,08:00,21.2,,18.6,,85,,17.0,,9,,,,100.19,,28.0,,,,
2013-06-01 09:00:00,2013-06-01 09:00,2013,6,1,09:00,22.8,,19.5,,82,,20.0,,9,,,,100.13,,30.0,,,,
2013-06-01 10:00:00,2013-06-01 10:00,2013,6,1,10:00,23.0,,18.8,,77,,21.0,,11,,,,100.11,,30.0,,,,
2013-06-01 11:00:00,2013-06-01 11:00,2013,6,1,11:00,24.4,,18.9,,71,,20.0,,15,,,,100.01,,31.0,,,,
2013-06-01 12:00:00,2013-06-01 12:00,2013,6,1,12:00,25.4,,19.1,,68,,21.0,,19,,,,99.95,,32.0,,,,
2013-06-01 13:00:00,2013-06-01 13:00,2013,6,1,13:00,26.2,,19.2,,65,,22.0,,17,,,,99.9,,33.0,,,,
2013-06-01 14:00:00,2013-06-01 14:00,2013,6,1,14:00,26.2,,19.0,,65,,20.0,,17,,,,99.86,,33.0,,,,
2013-06-01 15:00:00,2013-06-01 15:00,2013,6,1,15:00,27.2,,19.4,,62,,20.0,,22,,,,99.79,,34.0,,,,
2013-06-01 16:00:00,2013-06-01 16:00,2013,6,1,16:00,26.9,,18.9,,62,,20.0,,19,,,,99.71,,34.0,,,,
2013-06-01 17:00:00,2013-06-01 17:00,2013,6,1,17:00,26.3,,18.6,,63,,21.0,,15,,,,99.65,,33.0,,,,
2013-06-01 18:00:00,2013-06-01 18:00,2013,6,1,18:00,21.1,,20.2,,95,,24.0,,13,,,,99.73,,29.0,,,,
2013-06-01 19:00:00,2013-06-01 19:00,2013,6,1,19:00,21.5,,19.8,,90,,23.0,,9,,,,99.73,,29.0,,,,
2013-06-01 20:00:00,2013-06-01 20:00,2013,6,1,20:00,21.3,,19.7,,91,,22.0,,7,,,,99.73,,29.0,,,,
2013-06-01 21:00:00,2013-06-01 21:00,2013,6,1,21:00,20.7,,19.6,,93,,24.0,,6,,,,99.74,,28.0,,,,
2013-06-01 22:00:00,2013-06-01 22:00,2013,6,1,22:00,20.7,,19.8,,95,,23.0,,4,,,,99.73,,28.0,,,,
2013-06-01 23:00:00,2013-06-01 23:00,2013,6,1,23:00,20.6,,19.5,,93,,20.0,,4,,,,99.71,,28.0,,,,
2013-06-02 00:00:00,2013-06-02 00:00,2013,6,2,00:00,20.5,,19.3,,93,,24.0,,4,,,,99.67,,28.0,,,,
2013-06-02 01:00:00,2013-06-02 01:00,2013,6,2,01:00,20.1,,19.1,,94,,,,0,,,,99.66,,27.0,,,,
2013-06-02 02:00:00,2013-06-02 02:00,2013,6,2,02:00,20.4,,19.5,,95,,18.0,,7,,,,99.66,,28.0,,,,
2013-06-02 03:00:00,2013-06-02 03:00,2013,6,2,03:00,20.6,,19.5,,93,,17.0,,9,,,,99.58,,28.0,,,,
2013-06-02 04:00:00,2013-06-02 04:00,2013,6,2,04:00,19.8,,18.6,,93,,18.0,,13,,,,99.54,,,,,,
2013-06-02 05:00:00,2013-06-02 05:00,2013,6,2,05:00,19.2,,18.1,,93,,19.0,,11,,,,99.53,,,,,,
2013-06-02 06:00:00,2013-06-02 06:00,2013,6,2,06:00,19.3,,18.2,,93,,19.0,,11,,,,99.53,,,,,,
2013-06-02 07:00:00,2013-06-02 07:00,2013,6,2,07:00,19.4,,18.5,,95,,20.0,,9,,,,99.5,,,,,,
2013-06-02 08:00:00,2013-06-02 08:00,2013,6,2,08:00,20.3,,18.9,,92,,18.0,,7,,,,99.4,,27.0,,,,
2013-06-02 09:00:00,2013-06-02 09:00,2013,6,2,09:00,22.1,,19.7,,86,,19.0,,15,,,,99.37,,29.0,,,,
2013-06-02 10:00:00,2013-06-02 10:00,2013,6,2,10:00,21.2,,19.6,,91,,19.0,,11,,,,99.39,,28.0,,,,
2013-06-02 11:00:00,2013-06-02 11:00,2013,6,2,11:00,22.1,,19.4,,85,,18.0,,17,,,,99.34,,29.0,,,,
2013-06-02 12:00:00,2013-06-02 12:00,2013,6,2,12:00,22.7,,19.1,,80,,19.0,,26,,,,99.29,,30.0,,,,
2013-06-02 13:00:00,2013-06-02 13:00,2013,6,2,13:00,23.3,,18.8,,76,,20.0,,20,,,,99.25,,30.0,,,,
2013-06-02 14:00:00,2013-06-02 14:00,2013,6,2,14:00,24.2,,17.7,,67,,20.0,,30,,,,99.21,,30.0,,,,
2013-06-02 15:00:00,2013-06-02 15:00,2013,6,2,15:00,24.6,,16.4,,60,,22.0,,24,,,,99.18,,29.0,,,,
2013-06-02 16:00:00,2013-06-02 16:00,2013,6,2,16:00,21.6,,17.1,,76,,23.0,,15,,,,99.22,,27.0,,,,
2013-06-02 17:00:00,2013-06-02 17:00,2013,6,2,17:00,23.6,,16.5,,64,,23.0,,22,,,,99.23,,29.0,,,,
2013-06-02 18:00:00,2013-06-02 18:00,2013,6,2,18:00,22.9,,16.9,,69,,21.0,,15,,,,99.26,,28.0,,,,
2013-06-02 19:00:00,2013-06-02 19:00,2013,6,2,19:00,22.3,,13.4,,57,,26.0,,20,,,,99.38,,25.0,,,,
2013-06-02 20:00:00,2013-06-02 20:00,2013,6,2,20:00,20.5,,12.7,,61,,26.0,,19,,,,99.47,,,,,,
2013-06-02 21:00:00,2013-06-02 21:00,2013,6,2,21:00,19.0,,12.4,,66,,28.0,,11,,,,99.54,,,,,,
2013-06-02 22:00:00,2013-06-02 22:00,2013,6,2,22:00,17.2,,12.1,,72,,27.0,,13,,,,99.66,,,,,,
2013-06-02 23:00:00,2013-06-02 23:00,2013,6,2,23:00,17.0,,11.7,,71,,26.0,,13,,,,99.73,,,,,,
2013-06-03 00:00:00,2013-06-03 00:00,2013,6,3,00:00,16.4,,11.0,,70,,25.0,,15,,,,99.8,,,,,,
2013-06-03 01:00:00,2013-06-03 01:00,2013,6,3,01:00,15.3,,10.6,,74,,26.0,,15,,,,99.84,,,,,,
2013-06-03 02:00:00,2013-06-03 02:00,2013,6,3,02:00,13.8,,10.4,,80,,29.0,,19,,,,99.87,,,,,,
2013-06-03 03:00:00,2013-06-03 03:00,2013,6,3,03:00,12.7,,9.6,,81,,26.0,,15,,,,99.93,,,,,,
2013-06-03 04:00:00,2013-06-03 04:00,2013,6,3,04:00,12.3,,9.0,,80,,27.0,,13,,,,99.96,,,,,,
2013-06-03 05:00:00,2013-06-03 05:00,2013,6,3,05:00,11.9,,8.2,,78,,28.0,,17,,,,100.01,,,,,,
