DateTime,Date/Time,Year,Month,Day,Time,Temp (°C),Temp Flag,Dew Point Temp (°C),Dew Point Temp Flag,Rel Hum (%),Rel Hum Flag,Wind Dir (10s deg),Wind Dir Flag,Wind Spd (km/h),Wind Spd Flag,Visibility (km),Visibility Flag,Stn Press (kPa),Stn Press Flag,Hmdx,Hmdx Flag,Wind Chill,Wind Chill Flag,Weather
2013-11-01 00:00:00,2013-11-01 00:00,2013,11,1,00:00,15.0,,13.9,,93,,19.0,,33,,4.8,,95.12,,,,,,
2013-11-01 01:00:00,2013-11-01 01:00,2013,11,1,01:00,14.8,,13.7,,93,,19.0,,33,,16.1,,95.0,,,,,,
2013-11-01 02:00:00,2013-11-01 02:00,2013,11,1,02:00,14.6,,13.7,,94,,20.0,,22,,8.1,,94.91,,,,,,
2013-11-01 03:00:00,2013-11-01 03:00,2013,11,1,03:00,14.6,,13.5,,93,,17.0,,30,,16.1,,94.71,,,,,,
2013-11-01 04:00:00,2013-11-01 04:00,2013,11,1,04:00,14.6,,13.0,,90,,21.0,,41,,16.1,,94.81,,,,,,
2013-11-01 05:00:00,2013-11-01 05:00,2013,11,1,05:00,13.7,,11.1,,84,,22.0,,54,,16.1,,94.91,,,,,,
2013-11-01 06:00:00,2013-11-01 06:00,2013,11,1,06:00,12.0,,9.1,,82,,23.0,,52,,16.1,,95.17,,,,,,
2013-11-01 07:00:00,2013-11-01 07:00,2013,11,1,07:00,11.3,,7.8,,79,,24.0,,45,,16.1,,95.28,,,,,,
2013-11-01 08:00:00,2013-11-01 08:00,2013,11,1,08:00,10.1,,6.3,,77,,24.0,,54,,16.1,,95.43,,,,,,
2013-11-01 09:00:00,2013-11-01 09:00,2013,11,1,09:00,10.0,,5.6,,74,,24.0,,42,,16.1,,95.56,,,,,,
2013-11-01 10:00:00,2013-11-01 10:00,2013,11,1,10:00,9.8,,5.8,,76,,24.0,,39,,16.1,,95.7,,,,,,
