DateTime,Date/Time,Year,Month,Day,Time,Temp (°C),Temp Flag,Dew Point Temp (°C),Dew Point Temp Flag,Rel Hum (%),Rel Hum Flag,Wind Dir (10s deg),Wind Dir Flag,Wind Spd (km/h),Wind Spd Flag,Visibility (km),Visibility Flag,Stn Press (kPa),Stn Press Flag,Hmdx,Hmdx Flag,Wind Chill,Wind Chill Flag,Weather
2010-05-01 00:00:00,2010-05-01 00:00,2010,5,1,00:00,13.0,,8.1,,,,7.0,,11,,16.1,,96.9,,,,,,
2010-05-01 01:00:00,2010-05-01 01:00,2010,5,1,01:00,13.0,,8.1,,,,10.0,,5,,16.1,,96.87,,,,,,
2010-05-01 02:00:00,2010-05-01 02:00,2010,5,1,02:00,11.0,,7.2,,,,11.0,,8,,16.1,,96.82,,,,,,
2010-05-01 03:00:00,2010-05-01 03:00,2010,5,1,03:00,11.0,,7.3,,,,9.0,,5,,16.1,,96.84,,,,,,
2010-05-01 04:00:00,2010-05-01 04:00,2010,5,1,04:00,12.0,,7.6,,,,11.0,,5,,16.1,,96.86,,,,,,
2010-05-01 05:00:00,2010-05-01 05:00,2010,5,1,05:00,13.0,,8.7,,,,12.0,,5,,14.5,,96.88,,,,,,
2010-05-01 06:00:00,2010-05-01 06:00,2010,5,1,06:00,14.0,,9.9,,,,17.0,,8,,16.1,,96.87,,,,,,
2010-05-01 07:00:00,2010-05-01 07:00,2010,5,1,07:00,17.0,,11.1,,,,18.0,,13,,16.1,,96.89,,,,,,
2010-05-01 08:00:00,2010-05-01 08:00,2010,5,1,08:00,19.0,,12.1,,,,20.0,,18,,16.1,,96.88,,,,,,
2010-05-01 09:00:00,2010-05-01 09:00,2010,5,1,09:00,20.0,,11.9,,,,22.0,,30,,16.1,,96.92,,,,,,
2010-05-01 10:00:00,2010-05-01 10:00,2010,5,1,10:00,17.0,,14.9,,,,20.0,,18,,16.1,,96.95,,,,,,Rain Showers
2010-05-01 11:00:00,2010-05-01 11:00,2010,5,1,11:00,17.0,,15.4,,,,20.0,,5,,16.1,,96.97,,,,,,Rain Showers
2010-05-01 12:00:00,2010-05-01 12:00,2010,5,1,12:00,20.0,,17.3,,,,19.0,,21,,16.1,,96.93,,25.0,,,,Moderate Rain
2010-05-01 13:00:00,2010-05-01 13:00,2010,5,1,13:00,19.0,,15.7,,,,18.0,,21,,16.1,,96.89,,,,,,
2010-05-01 14:00:00,2010-05-01 14:00,2010,5,1,14:00,20.0,,14.4,,,,21.0,,30,,16.1,,96.9,,,,,,
2010-05-01 15:00:00,2010-05-01 15:00,2010,5,1,15:00,22.0,,15.5,,,,20.0,,17,,16.1,,96.83,,26.0,,,,
2010-05-01 16:00:00,2010-05-01 16:00,2010,5,1,16:00,22.0,,14.3,,,,21.0,,22,,16.1,,96.85,,26.0,,,,
2010-05-01 17:00:00,2010-05-01 17:00,2010,5,1,17:00,21.0,,13.8,,,,22.0,,31,,16.1,,96.86,,,,,,
2010-05-01 18:00:00,2010-05-01 18:00,2010,5,1,18:00,20.0,,14.4,,,,19.0,,21,,16.1,,96.8,,,,,,
2010-05-01 19:00:00,2010-05-01 19:00,2010,5,1,19:00,20.0,,15.5,,,,19.0,,22,,16.1,,96.81,,,,,,
2010-05-01 20:00:00,2010-05-01 20:00,2010,5,1,20:00,19.0,,15.3,,,,19.0,,18,,16.1,,96.9,,,,,,
2010-05-01 21:00:00,2010-05-01 21:00,2010,5,1,21:00,19.0,,15.1,,,,20.0,,18,,16.1,,96.95,,,,,,
2010-05-01 22:00:00,2010-05-01 22:00,2010,5,1,22:00,18.0,,14.6,,,,19.0,,17,,16.1,,96.88,,,,,,
2010-05-01 23:00:00,2010-05-01 23:00,2010,5,1,23:00,17.0,,13.9,,,,18.0,,13,,16.1,,96.81,,,,,,
2010-05-02 00:00:00,2010-05-02 00:00,2010,5,2,00:00,17.0,,13.9,,,,21.0,,17,,16.1,,96.89,,,,,,
2010-05-02 01:00:00,2010-05-02 01:00,2010,5,2,01:00,18.0,,14.6,,,,21.0,,18,,16.1,,96.88,,,,,,
