DateTime,Date/Time,Year,Month,Day,Time,Temp (°C),Temp Flag,Dew Point Temp (°C),Dew Point Temp Flag,Rel Hum (%),Rel Hum Flag,Wind Dir (10s deg),Wind Dir Flag,Wind Spd (km/h),Wind Spd Flag,Visibility (km),Visibility Flag,Stn Press (kPa),Stn Press Flag,Hmdx,Hmdx Flag,Wind Chill,Wind Chill Flag,Weather
2013-05-01 00:00:00,2013-05-01 00:00,2013,5,1,00:00,14.0,,10.2,,78.0,,17.0,,18.0,,16.1,,98.33,,,,,,
2013-05-01 01:00:00,2013-05-01 01:00,2013,5,1,01:00,14.3,,10.4,,77.0,,17.0,,17.0,,16.1,,98.38,,,,,,
2013-05-01 02:00:00,2013-05-01 02:00,2013,5,1,02:00,13.9,,10.2,,78.0,,17.0,,18.0,,16.1,,98.4,,,,,,
2013-05-01 03:00:00,2013-05-01 03:00,2013,5,1,03:00,13.5,,10.0,,79.0,,16.0,,17.0,,16.1,,98.44,,,,,,
2013-05-01 04:00:00,2013-05-01 04:00,2013,5,1,04:00,12.8,,9.7,,81.0,,17.0,,17.0,,16.1,,98.51,,,,,,
2013-05-01 05:00:00,2013-05-01 05:00,2013,5,1,05:00,12.9,,9.8,,81.0,,17.0,,15.0,,16.1,,98.55,,,,,,
2013-05-01 06:00:00,2013-05-01 06:00,2013,5,1,06:00,12.8,,9.8,,82.0,,15.0,,9.0,,16.1,,98.63,,,,,,
2013-05-01 07:00:00,2013-05-01 07:00,2013,5,1,07:00,14.1,,10.2,,77.0,,13.0,,13.0,,16.1,,98.71,,,,,,
2013-05-01 08:00:00,2013-05-01 08:00,2013,5,1,08:00,16.1,,10.5,,69.0,,16.0,,18.0,,16.1,,98.75,,,,,,
2013-05-01 09:00:00,2013-05-01 09:00,2013,5,1,09:00,17.6,,11.2,,66.0,,17.0,,13.0,,16.1,,98.76,,,,,,
2013-05-01 10:00:00,2013-05-01 10:00,2013,5,1,10:00,19.1,,11.9,,63.0,,14.0,,15.0,,16.1,,98.76,,,,,,
